,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
ALAS2,0.6374388254486133,0.5611162361623616,0.5088300220750556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEMA4A,0.6438281674823273,0.5830258302583026,0.5418199656610253,0.4987137081955162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSTF2T,0.58115823817292,0.544280442804428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAD51AP1,0.6636759108210983,0.584409594095941,0.5344616139318127,0.50202131569276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFKFB2,0.743610657966286,0.6598247232472324,0.6059602649006622,0.5600882028665932,0.509304871373837,0.4744496855345912,0.4611872146118723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDN1,0.7939097335508428,0.7493081180811808,0.717439293598234,0.679162072767365,0.6672140120415982,0.637185534591195,0.6038812785388128,0.5804020100502513,0.5161691542288558,0.5101626016260163,0.37833333333333335,0.0,0.0,0.0,0.0,0.0
RAB3B,0.5927134312126155,0.5327490774907749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNB3,0.7325992387166937,0.5936346863468634,0.536055923473142,0.5064314590224183,0.4808429118773945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD2L2,0.6378466557911908,0.5339022140221402,0.5045376502330146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLK2,0.7973083197389885,0.7470018450184501,0.7236938925680647,0.6907386990077178,0.6600985221674875,0.6336477987421384,0.6124429223744292,0.583752093802345,0.5348258706467662,0.5284552845528456,0.38833333333333336,0.0,0.0,0.0,0.0,0.0
TPCN1,0.5879554105492115,0.5358241082410823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBFA2T2,0.5551930396954866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLN3,0.6113376835236541,0.569880073800738,0.5248957566838361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT23,0.7456498096791734,0.717020295202952,0.6795437821927888,0.6444321940463065,0.6193212917350848,0.585691823899371,0.5593607305936074,0.550251256281407,0.48134328358208955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIO,0.6133768352365415,0.5653444034440345,0.5313956340446407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3BP5L,0.5551930396954866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHLDA2,0.7451060358890701,0.7149446494464945,0.6869021339220015,0.6541712605659683,0.6332785987958401,0.5963050314465409,0.569634703196347,0.550251256281407,0.4937810945273632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLFML2B,0.5551930396954866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASP9,0.6693855356171832,0.5788745387453874,0.5268579838116262,0.4503858875413452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFXL1,0.6714246873300707,0.5668819188191881,0.5242825607064018,0.49485483278206516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCD3,0.6358075040783033,0.5528136531365313,0.521093941623743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBC3,0.6956226209896682,0.6319188191881918,0.6118469462840324,0.5768099963248804,0.5435139573070608,0.5003930817610063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL6IP1,0.5551930396954866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDH3,0.5927134312126155,0.5327490774907749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARID1B,0.6608210984230559,0.5834870848708487,0.5424331616384597,0.48456449834619597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALG6,0.6598694942903751,0.5897140221402214,0.5354427274957076,0.5093715545755236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLF7,0.6113376835236541,0.569880073800738,0.5248957566838361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHODL,0.58115823817292,0.544280442804428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CREB5,0.7202283849918434,0.6819649446494465,0.6269315673289183,0.5751561925762587,0.5476190476190476,0.5216194968553459,0.49543378995433796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL5,0.7852093529091897,0.7276291512915128,0.7027225901398086,0.6604189636163176,0.6414887794198139,0.604559748427673,0.5747716894977168,0.5552763819095478,0.5012437810945274,0.39939024390243905,0.0,0.0,0.0,0.0,0.0,0.0
MYL9,0.7103045133224578,0.6602859778597786,0.6220259995094433,0.5984932010290334,0.5602079912424739,0.5357704402515724,0.4697488584474887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAF5L,0.5551930396954866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHST2,0.58115823817292,0.544280442804428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDRG1,0.7172376291462751,0.6738929889298892,0.6596762325239146,0.6251378169790518,0.6001642036124795,0.5621069182389937,0.5422374429223744,0.507537688442211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPRML,0.5551930396954866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNAL,0.69426318651441,0.6021678966789668,0.5614422369389257,0.5271958838662255,0.48768472906403937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAK,0.687873844480696,0.606780442804428,0.5637723816531764,0.5332598309445057,0.49425287356321845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTF1,0.6632680804785209,0.5791051660516605,0.5402256561196959,0.4944873208379272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RECQL,0.6782218597063621,0.6074723247232472,0.5719892077507972,0.5339948548327821,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDC,0.5948885263730288,0.5327490774907749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP2K6,0.7456498096791734,0.717020295202952,0.6795437821927888,0.6444321940463065,0.6193212917350848,0.585691823899371,0.5593607305936074,0.550251256281407,0.48134328358208955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC19A3,0.6446438281674822,0.5862546125461254,0.5597252882021093,0.5112091142962145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP2,0.6682979880369766,0.6406826568265682,0.6086583272013736,0.581771407570746,0.5528188286808976,0.5247641509433962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTBR,0.5927134312126155,0.5327490774907749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIK,0.6682979880369766,0.6406826568265682,0.6086583272013736,0.581771407570746,0.5528188286808976,0.5247641509433962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAS1,0.5551930396954866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPS37B,0.6133768352365415,0.5653444034440345,0.5313956340446407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASSF6,0.687873844480696,0.6388376383763837,0.6058376257051754,0.5604557148107313,0.5320197044334976,0.49921383647798745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRAMD1A,0.6948069603045133,0.625,0.564140299239637,0.5034913634693127,0.4838533114395184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS4A7,0.6602773246329526,0.5781826568265682,0.5302918812852588,0.498162440279309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAM1L1,0.5551930396954866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNDP2,0.6551114736269711,0.5853321033210332,0.5462349766985529,0.5101065784638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBXO17,0.6518488308863513,0.5927121771217712,0.5408388520971302,0.5110253583241455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRG4,0.7103045133224578,0.5837177121771218,0.541084130488104,0.5148842337375965,0.36644772851669744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERO1LB,0.5997824904839586,0.5228321033210332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNX8,0.6427406199021206,0.5834870848708487,0.5378955114054452,0.4946710768099963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNG13,0.58115823817292,0.544280442804428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFNB1,0.6097063621533442,0.5615774907749077,0.5116507235712533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF12A,0.7769168026101141,0.7197878228782287,0.6699779249448123,0.6291804483645718,0.5856595511767925,0.5420597484276729,0.5336757990867579,0.5117252931323284,0.4203980099502488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUBA4A,0.6881457313757476,0.6111623616236163,0.5686779494726515,0.5248070562293274,0.48823207443897093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASRGL1,0.5948885263730288,0.5327490774907749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPINT1,0.5551930396954866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNC3,0.6141924959216966,0.5191420664206641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAF2,0.5551930396954866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLIPR1,0.7608754758020663,0.7135608856088561,0.6994113318616629,0.6747519294377068,0.6494252873563218,0.6136006289308177,0.5918949771689498,0.5938023450586265,0.5199004975124378,0.47967479674796754,0.0,0.0,0.0,0.0,0.0,0.0
PNKD,0.7211799891245242,0.628920664206642,0.5889134167279862,0.553656743844175,0.5175150519978106,0.4693396226415095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFM1,0.5551930396954866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MKL1,0.6674823273518216,0.606549815498155,0.5678194751042432,0.5297684674751929,0.5041050903119868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOCS3,0.6623164763458401,0.5357472324723247,0.4564630856021613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC35F2,0.5551930396954866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD1,0.758700380641653,0.7336254612546125,0.7086092715231788,0.6780595369349504,0.6521620142309796,0.6242138364779874,0.6038812785388128,0.5787269681742044,0.5348258706467662,0.4979674796747968,0.0,0.0,0.0,0.0,0.0,0.0
ZFP36,0.758700380641653,0.7336254612546125,0.7086092715231788,0.6780595369349504,0.6521620142309796,0.6242138364779874,0.6038812785388128,0.5787269681742044,0.5348258706467662,0.4979674796747968,0.0,0.0,0.0,0.0,0.0,0.0
CPLX2,0.6566068515497553,0.5767988929889298,0.5255089526612705,0.4944873208379269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FNIP1,0.6113376835236541,0.569880073800738,0.5248957566838361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBL1X,0.6363512778684067,0.555119926199262,0.5077262693156733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRB7,0.6216693855356171,0.5433579335793358,0.5062545989698307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAMD10,0.7117998912452419,0.6305350553505535,0.5797154770664704,0.5424476295479603,0.5194307608100711,0.4351415094339624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6,0.5551930396954866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCIAD2,0.5551930396954866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH6A1,0.6624524197933659,0.6485239852398523,0.5961491292617122,0.5477765527379639,0.5328407224958949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPYSL3,0.6377107123436649,0.5641143911439114,0.5042923718420408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRY,0.6004622077215878,0.5811808118081181,0.5627912680892814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP6,0.7278412180532897,0.646909594095941,0.6304881039980377,0.5988607129731716,0.575807334428024,0.5239779874213837,0.434931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MKKS,0.7048667754214246,0.6243081180811808,0.5469708118714741,0.5053289231900036,0.483032293377121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFEMP1,0.6126971179989124,0.5014606396063962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRB,0.6004622077215878,0.5811808118081181,0.5627912680892814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPHA1,0.6446438281674822,0.6201568265682657,0.6009320578857004,0.5742374127159132,0.5481663929939793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERRFI1,0.7169657422512234,0.6552121771217712,0.6244787834191807,0.5948180815876516,0.5643130815544608,0.5338050314465409,0.5039954337899544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIVA1,0.6457313757476889,0.5507380073800738,0.5029433406916853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H1C,0.5587275693311582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RND2,0.6004622077215878,0.5811808118081181,0.5627912680892814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGR2,0.660005437737901,0.5929428044280443,0.5463576158940397,0.5130466740169055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACADSB,0.726073953235454,0.6988007380073801,0.6658081922982585,0.6319367879456081,0.6100164203612479,0.5680031446540881,0.5405251141552511,0.5201005025125628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MKI67,0.6673463839042958,0.5255227552275522,0.47277409860191383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAT8L,0.8013866231647634,0.6685885608856088,0.6328182487122884,0.6008820286659317,0.550903119868637,0.49921383647798745,0.46632420091324195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERBP1,0.5587275693311582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEMA5B,0.6911364872213158,0.6568265682656826,0.6325729703213148,0.6038221242190369,0.5815544608648056,0.5428459119496856,0.5028538812785389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMPRSS6,0.6269711799891244,0.5980166051660516,0.5825361785626686,0.5501653803748622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPHX2,0.6847471451876019,0.6628228782287823,0.6195732155997057,0.5916942300624769,0.5517241379310345,0.5204402515723271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALK1,0.6004622077215878,0.5811808118081181,0.5627912680892814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBKS,0.6532082653616095,0.6216174661746616,0.5464802550895266,0.5246233002572583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLF16,0.647226753670473,0.5945571955719557,0.574196713269561,0.5018375597206909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDE4DIP,0.6199021207177814,0.5069956949569496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANGAP1,0.7100326264274062,0.6155442804428044,0.5635271032622027,0.5185593531789783,0.46168582375478917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP3K9,0.7279771615008156,0.6526752767527675,0.6098847191562423,0.5808526277104005,0.533935413245758,0.4748427672955975,0.4634703196347033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABTB1,0.5587275693311582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAF15,0.6952147906470908,0.5975553505535055,0.5494235957812117,0.4987137081955163,0.4455391351943078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJA1,0.6064437194127242,0.5282902829028291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF22,0.5799347471451876,0.5553505535055351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUT11,0.6987493202827623,0.6531365313653137,0.6379690949227373,0.6023520764424843,0.5782703886152161,0.5534591194968553,0.5039954337899544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC68,0.6004622077215878,0.5811808118081181,0.5627912680892814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR2E,0.6192224034801522,0.566190036900369,0.5225656119695855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2RL1,0.6532082653616095,0.6183118081180812,0.5504047093451068,0.5213156927600147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNC93A,0.5887710712343664,0.549431119311193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1R2,0.5887710712343664,0.549431119311193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMP22,0.5587275693311582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSB,0.6333605220228384,0.5680350553505535,0.5182732401275448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOSTRIN,0.6847471451876019,0.6628228782287823,0.6195732155997057,0.5916942300624769,0.5517241379310345,0.5204402515723271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM15,0.617047308319739,0.5715713407134071,0.5425558008339466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPAG4,0.6446438281674822,0.6201568265682657,0.6009320578857004,0.5742374127159132,0.5481663929939793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFIKKN2,0.6832517672648177,0.6100092250922509,0.5912435614422369,0.5604557148107313,0.49589490968801314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASP1,0.6436922240348014,0.5980166051660516,0.5766494971792986,0.5301359794193311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNG1,0.6624524197933659,0.6485239852398523,0.5961491292617122,0.5477765527379639,0.5328407224958949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AADAC,0.6004622077215878,0.5811808118081181,0.5627912680892814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANXA9,0.6532082653616095,0.6216174661746616,0.5464802550895266,0.5246233002572583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LARP6,0.6275149537792278,0.5880996309963099,0.5285749325484425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARD10,0.6801250679717237,0.588330258302583,0.5327446651949963,0.4897096655641308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDIT4,0.6782218597063621,0.6344557195571956,0.62018641157714,0.585446527012128,0.5626710454296661,0.5161163522012578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM54,0.5587275693311582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC44A1,0.6004622077215878,0.5811808118081181,0.5627912680892814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBBP4,0.7671288743882544,0.6565959409594095,0.5804513122393917,0.5354649026093348,0.5060207991242475,0.4720911949685535,0.4611872146118723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTR10,0.5887710712343664,0.549431119311193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC7,0.6125611745513866,0.5703413284132841,0.5394898209467747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REEP6,0.7716150081566068,0.7001845018450185,0.6519499632082414,0.615582506431459,0.5799124247400108,0.5338050314465409,0.4731735159817351,0.4589614740368509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMOX,0.7009244154431756,0.6330719557195572,0.5640176600441501,0.5327085630282983,0.4857690202517788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLXIPL,0.6004622077215878,0.5811808118081181,0.5627912680892814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRN,0.6920880913539966,0.5694188191881918,0.5171694873681628,0.46949650863653053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H3F3B,0.6594616639477977,0.5839483394833949,0.5549423595781211,0.49448732083792724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFKFB4,0.6991571506253398,0.6333025830258302,0.6109884719156242,0.5830576993752297,0.5596606458675425,0.48270440251572344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP3K10,0.6004622077215878,0.5811808118081181,0.5627912680892814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL8A,0.5587275693311582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRAS,0.6275149537792278,0.5880996309963099,0.5285749325484425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHGDH,0.5887710712343664,0.549431119311193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2AFJ,0.5587275693311582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SORD,0.6927678085916258,0.5773370233702336,0.5278390973755213,0.48860712973171616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEMA3B,0.6004622077215878,0.5811808118081181,0.5627912680892814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEU1,0.6275149537792278,0.5880996309963099,0.5285749325484425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEX1,0.6339042958129417,0.5690344403444033,0.5198675496688743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A42,0.5587275693311582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH7A1,0.6937194127243066,0.6231549815498155,0.5502820701496198,0.49908122013965445,0.4863163656267104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHFR,0.6532082653616095,0.6183118081180812,0.5504047093451068,0.5213156927600147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V0E2,0.605899945622621,0.5073031980319803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLCN,0.6302338227297444,0.5611931119311193,0.5154525386313467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUPL1,0.6269711799891244,0.5980166051660516,0.5825361785626686,0.5501653803748622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STAT4,0.5887710712343664,0.549431119311193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDKN2C,0.6793094072865687,0.6083948339483395,0.5786117243070885,0.5455714810731349,0.5049261083743841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
