	Euclidean Distance
HMMR	0.0015893817213062356
SPRED1	0.0015886221733341095
CIB1	0.0015882020649886604
DVL3	0.0015878880387182907
KIF14	0.0015875455647961915
SERPINF1	0.0015874919063966798
PLAC9	0.0015872353868619303
S100A13	0.00158676975718793
DISC1	0.001586325562655009
PPM1B	0.0015863155902115956
CXADR	0.0015859728726109515
PCBP4	0.001585897905103544
CLCN7	0.0015852177352160513
PTPRCAP	0.0015847810173790504
ISYNA1	0.0015835655388444436
FOXP4	0.0015834278414160647
LRPPRC	0.001583287237339994
THUMPD1	0.0015825114546929367
HSPB1	0.0015816097061609029
NFKBIL1	0.0015804918680353234
LY96	0.0015788585592691748
GATA6	0.0015779747517620697
ISCA1	0.001577106611520408
NCAPD2	0.0015768644656900025
ATP2B1	0.001576810812534667
MFAP3L	0.001576762962045423
DENND3	0.0015756951556721087
PLD1	0.0015746135831445044
BDP1	0.0015742930020337588
ROCK1	0.001574144794933977
ATP10A	0.001573197656603025
SHC1	0.0015731477073981461
CNN3	0.0015728558586292365
PAIP2	0.001572683803871664
CXCL16	0.0015703777611733951
SHANK2	0.001569700007872479
TAOK1	0.0015696034229858184
ATP6V0D1	0.001568495298005001
EP400	0.0015684507726392925
HOMER2	0.001567902587473774
PDCD10	0.0015665557974433746
CACNA2D1	0.0015659283845936344
ITGA7	0.0015656838614883572
RAC3	0.00156552472462879
GP9	0.0015645720318148524
PLOD1	0.0015629347713555296
ANKRD50	0.00156250511281848
SVOPL	0.0015612055819375073
SNRPA1	0.0015604113418199055
ATP6V1E2	0.001560359889949278
SLC25A36	0.001560323207369472
ZXDC	0.0015599685320824897
MFAP3	0.0015594444384776068
LY6E	0.0015591894563631058
ZGPAT	0.0015584590011747475
TRIM68	0.0015573726471505953
MID1IP1	0.001556741725051343
VAMP5	0.0015560022042467674
PLOD3	0.0015559805174007618
ATP8B2	0.001555738907234785
LAMP2	0.0015550646379360782
REV3L	0.0015547912852618526
ADCY9	0.0015544780388743716
JAK3	0.001552577855931351
WDFY1	0.0015522002231490126
DMTF1	0.0015518965689301494
STAG3	0.0015510414485686026
NNT	0.0015492925148000145
VTN	0.0015483910422654447
MFHAS1	0.0015483340218725096
PHC2	0.0015474728282312898
NEBL	0.0015456474573031116
PNMT	0.0015452993658425893
CAB39	0.0015448325035084763
LRP5	0.0015433821485532197
NUMBL	0.001541973190015763
WAC	0.001541649665423913
ERGIC1	0.0015406727484309278
RNH1	0.0015403053153530439
CD40	0.0015402160665424606
IPO4	0.0015401643912698005
DPYD	0.0015395690539553079
ACE2	0.0015393993303525334
TES	0.0015391132628212348
CYSLTR1	0.0015386261851926609
WDR74	0.0015386099136839141
COX7A2L	0.0015385641790442285
ARHGEF9	0.0015362630088761593
PRKCSH	0.001535971201146111
SRPK3	0.001535318618357685
STIM1	0.001534961548572464
RFX3	0.0015342417031760033
TLE3	0.0015336104322396817
SIRT7	0.0015331815098439778
NXT2	0.0015331175610531255
RPS6KA2	0.0015329495423959635
PMP22	0.0015326513692650139
IGF1R	0.0015323365360514467
PHIP	0.0015316315901172197
FNDC3A	0.0015314437815928863
ZMYND15	0.0015313709663412295
NAV1	0.001531034721108256
IFNGR2	0.001530630711252371
NFIC	0.0015302418164514463
CNOT8	0.0015301812907180248
ITGAL	0.0015296690407319417
DDT	0.0015296246078477886
KIFC2	0.0015278223676281435
SLC35C1	0.0015275105197744205
CBLB	0.0015273013919048029
SGTA	0.0015268507817626496
SUCLG1	0.0015264571467280242
AGPAT4	0.0015264166937383249
PRDM6	0.0015263504502281901
NUF2	0.0015253149135595282
FSTL1	0.0015243287016315752
PKN2	0.0015232651540838214
ICA1	0.0015232163740417134
PPM1L	0.00152302873830749
PSMC3IP	0.0015223891140889597
DRG1	0.0015218688579294256
SLC23A2	0.001520961749852194
SLC35F5	0.0015207943956069248
RBM24	0.0015204542607259403
PYCARD	0.001518295299349534
NCAN	0.0015176936490492625
ACBD3	0.0015176066044152404
E2F1	0.0015172143015055105
MRPS30	0.0015171451788313097
FKBP10	0.0015163252781710082
IRAK1	0.0015156141775999495
POM121	0.001515059279813041
DECR1	0.0015142559066376432
CORO1C	0.0015124687485413271
CCNG1	0.0015113545045554967
ABCD1	0.0015110029334532784
PCBD1	0.0015107060744797797
LTB4R2	0.0015106378529700865
THY1	0.0015098149513470113
RAB11FIP5	0.0015086867071779596
TWSG1	0.0015079439440794506
SLC1A4	0.001507048790239386
TSSK6	0.0015066572531364235
ARHGAP18	0.0015062816026792918
TRMT1	0.001506173059396388
NUDT1	0.001505945741244465
OCIAD2	0.0015057148026613148
WDR61	0.0015052259163920141
MFSD9	0.0015050934980700278
CBX1	0.0015050193895512437
PROKR1	0.0015049874012500338
HERC1	0.0015049155778903557
CRIP1	0.0015036680135544456
MFAP2	0.0015032550148496467
CGN	0.0015027713872249483
CCT3	0.0015016232176134896
FOLR1	0.001500458996085827
CDC25A	0.0014996309625981848
CDC42SE1	0.001499303329777453
GAS6	0.0014991244609400807
LMAN2L	0.0014986070909823084
NMD3	0.001498221931124276
ROBO4	0.0014976712735111208
MCM4	0.0014976167475117081
TMEFF2	0.001497263736418996
RASL11B	0.0014968696624536979
CD6	0.0014965929171415517
CCM2	0.0014965309219292673
ANXA1	0.0014963248888685628
TMPRSS2	0.0014957356876472484
PSPH	0.0014951069815314307
LARP6	0.001494048644216394
ZFYVE26	0.0014932181341293434
MAD2L1BP	0.0014925499190567631
ARRDC1	0.001492204392110161
NOV	0.0014914741154820922
MGMT	0.0014907099579808418
SFTPB	0.0014903057069463954
GPRC5B	0.0014889694517604291
ALAD	0.0014882433912681888
CNR1	0.0014872107237691315
GNA13	0.0014869564228290242
SORBS2	0.0014866078604296117
SSR1	0.0014861665640507915
FANCL	0.0014857741550122715
NAB2	0.0014857000354304287
PCBP2	0.0014847782880307084
CELSR1	0.001482604974033837
SLC39A4	0.001482381084650193
SLC7A7	0.0014821132882303413
NUP160	0.0014813093316786421
CCDC78	0.0014812606709077693
LYN	0.00148107476226881
CHST5	0.0014804695786024328
HCFC1	0.0014797529152196784
TOR1B	0.0014789006906660972
PEX11B	0.0014786714599263413
EHMT2	0.0014773868302544251
IWS1	0.001477091300149551
CRYZ	0.00147617087633959
NSMCE1	0.0014759036859468137
CHST4	0.0014757738761897025
OTUD7A	0.0014753249170151425
RAB34	0.0014751053652464078
RDH11	0.0014748261654698317
MED12L	0.0014747916142192165
PLEKHG5	0.0014746228025310185
MLXIP	0.0014744395645805994
TMIE	0.0014741599367475622
SLC39A6	0.0014735125077356636
FPGS	0.0014732531698766348
MLLT3	0.0014713705948012706
PCDHGA9	0.001470843305334752
BCORL1	0.0014701947632151872
SMOC2	0.0014696234474829589
NIP7	0.0014689032339123761
TAOK2	0.0014687083793517154
GRHL2	0.001468503681498654
CYBB	0.0014678476061818254
ADCY7	0.0014668488707813016
RETN	0.00146469334219122
SHF	0.0014644243449721036
ITIH2	0.001463943789318958
MFN2	0.0014638751390028066
AARS	0.0014637858043739784
TFF2	0.0014630616191400867
ULK2	0.001462019116273268
EYA4	0.0014594587964526788
CLPTM1	0.001457829672676464
TMPRSS6	0.0014575307480104644
SEMA4G	0.0014571633403713245
GNG11	0.0014570470751495877
MAPK3	0.0014565491350628462
UBE2E1	0.0014561935292839257
RCL1	0.0014549174890653206
UBE2A	0.0014546655067880709
CRYGS	0.00145457299512838
RGS11	0.0014543973117272255
SDF4	0.0014534925678554936
MUSTN1	0.0014533027340588177
THOC5	0.0014525641747940164
NT5C2	0.0014516135891149478
CD82	0.0014513310468555925
SDHD	0.0014512582805568197
MBNL1	0.001451150889305653
CBLC	0.0014491360087545196
MXI1	0.0014491212914586112
ST6GALNAC2	0.0014490017953288077
SRXN1	0.0014486605802623072
BTBD9	0.0014485154052363964
SPSB3	0.0014473834433518901
COX11	0.0014465662555366097
RHBG	0.0014464298432983339
DOCK9	0.0014463921231014974
S100A4	0.0014463534511783677
SCARF1	0.0014460588793668164
PLEKHA5	0.001444743551187029
SLC9A3R2	0.0014445476344247404
MCFD2	0.0014444159443475536
NCAPG	0.0014428241141360625
AUH	0.0014413543074814545
MKKS	0.001440783853432125
MSN	0.0014403377546108032
CELSR3	0.0014394944712119735
SLC16A10	0.0014394560792881212
FZD4	0.0014392723147053845
ANKRD6	0.0014392266492030713
UCK2	0.0014384418222269718
CDC42	0.0014378055866554975
MPST	0.0014377277773420798
PPP4R1	0.0014362546264483208
PDE7A	0.0014358857555849542
PKD2	0.0014346081916130659
ARID2	0.0014344232774983424
CLIP3	0.0014342016345195844
SRRM1	0.0014338029414299692
COL18A1	0.001433612563367366
SH3KBP1	0.0014332224418503738
PTK2	0.0014329877921062362
PRPF31	0.0014317645734223132
CCNE1	0.001429574846594328
RXRA	0.001428491092609051
SCHIP1	0.0014282354288143934
FBXO32	0.0014270664462176382
OCLN	0.0014252824055047244
THRB	0.0014240941789862233
IGSF8	0.0014234494790114503
KLF15	0.0014234421261882333
ATP11A	0.0014230056223286805
PDZD4	0.0014224124371984461
RC3H1	0.0014221813645919242
SRGAP3	0.0014220094628494646
RANBP3	0.0014215217986004699
HERC3	0.0014215057001897543
VPS29	0.0014211507850244692
MRPL23	0.0014208075966417515
HNF4A	0.0014201401117669942
GPAA1	0.0014196094581620652
ECH1	0.0014188973361715298
DDX24	0.0014183234424955816
CNBP	0.0014177392890385224
CTCF	0.0014152942802858903
SLK	0.0014150646744833862
SEL1L	0.0014147124570139747
ACE	0.0014142317921233723
ST7L	0.001413896907497877
E2F6	0.0014135744795215261
BAK1	0.0014128537117035044
UBE2T	0.0014122424167727417
BACE2	0.0014120947901392871
ARHGAP4	0.0014119430964516333
BCOR	0.0014115828925973708
NSUN7	0.0014106211505581065
PLEKHG6	0.0014104490440212415
TIRAP	0.001409872220687562
IQCF1	0.001409766859437949
RERE	0.0014080811317269655
ANKRD42	0.0014061343047285183
GUK1	0.0014058523339713364
AASDHPPT	0.0014055064804821239
PTPN7	0.001404803740112683
FGR	0.0014022264702088238
TLE4	0.0014010767434341062
SHB	0.0014007070227328201
KIF27	0.0013995055913231908
XRRA1	0.0013992698376289808
PAIP2B	0.0013983199006726266
MAN1B1	0.0013982132516946095
IPO7	0.0013972223613636756
TMPRSS3	0.001396541854578552
WDR19	0.0013942861988408839
FEM1B	0.0013942629440730006
BAZ2A	0.0013938440123064703
EID2	0.0013936165721422755
IPO8	0.0013934916972059405
TBCD	0.001393233457594389
NBN	0.0013931018721986298
FADS1	0.0013929086532748142
ANP32E	0.0013925965475988593
TRAPPC6B	0.0013919666981420454
NOXA1	0.001391939212655475
POLR2K	0.0013918382740745032
BNIP3	0.0013917777487301613
MBD6	0.0013916031192951408
ERC1	0.001390994078976644
RAPGEF6	0.001390839031755712
MYO1E	0.001390344242290056
BLOC1S1	0.0013902810097249894
RGMA	0.0013896510359086276
LIMS2	0.00138761334889943
ALDH1A3	0.0013865206906703662
MIA2	0.0013843974634847956
CPSF1	0.001384175281432299
LIG1	0.001382175187349525
SLC1A5	0.00138208701761949
SCARF2	0.001380862739629933
CLIP4	0.0013800347011335232
FETUB	0.001380005000242065
MYL6B	0.001379941980387628
CISH	0.0013787558926623507
PFKFB4	0.0013781990004257218
PLXNB3	0.001376384830938016
STEAP2	0.0013753363468936059
COX6A2	0.0013750188393173916
ATG16L1	0.001374937807956738
MAPK12	0.0013748035219966872
LRP10	0.0013733205843308107
NUSAP1	0.00137059455745053
RNF215	0.0013695765135456857
MORN1	0.0013682314952930272
MAGEH1	0.0013677774723471025
PIK3C3	0.0013674031865360382
FBXO34	0.001367147492617847
ASNA1	0.001366013112217654
WIZ	0.001364697798313625
SLC29A2	0.0013646283739669248
SLC25A23	0.0013632887026434658
RB1CC1	0.0013632887026434658
TBC1D8	0.001362727604759049
WNT7A	0.0013626935511798788
TIPIN	0.0013617500893570984
TMEM19	0.0013617011198286792
RPL36	0.001361619534963663
ADARB1	0.0013601722155503944
TAF1A	0.0013596187955684025
GUSB	0.0013592493689094218
CAPN10	0.0013587727800655467
YEATS2	0.0013565034410636444
LDHD	0.0013562779462415653
ENTPD3	0.0013560591826231331
IRF3	0.0013549718374029022
SEC24D	0.0013544785440911555
POLR2I	0.0013536676519980073
ITGA2B	0.00135319408884637
NUB1	0.0013529948038778568
CEP152	0.00135190897625847
CDON	0.0013512872334422049
DOCK7	0.001351059815021154
PTOV1	0.0013509682604220012
ABHD14B	0.0013504675873528618
UPF3B	0.0013495183531839628
RIF1	0.0013495183531839628
DNAJC16	0.0013485391460463995
IGFBP2	0.001348005458253287
B3GNT2	0.0013471061544825655
WASF2	0.0013463937619254238
ZSWIM3	0.0013461598547126706
SNX5	0.001344007063783653
HOXA7	0.0013427002775588106
FBXL2	0.001342699694424425
MITF	0.0013426212419530134
SF3B5	0.0013425368625636109
CLDN1	0.0013408299640054865
RNF170	0.0013406516700104132
MEF2A	0.0013399752265099837
CD99L2	0.0013363717912443988
HIST1H2BM	0.0013363333778830069
SF1	0.0013353275001559205
RGS3	0.0013323324079615472
GJA1	0.001332091556461028
SEH1L	0.0013310395108978167
SPDEF	0.00132987190783174
PPP1R1A	0.001329840830487343
TMEM30B	0.0013284761464850243
MARS2	0.0013284761464850243
TPR	0.0013279734640118742
PES1	0.0013279551454845957
NFIX	0.0013278081689502052
KIF13A	0.0013274465284669168
RPL28	0.0013262015327578632
EPHB6	0.0013260753131262423
TFAM	0.0013259248382314428
RGS14	0.0013249942832694018
PEX16	0.0013248470496734607
ERCC3	0.0013239163399472416
RPL7L1	0.0013239163399472416
RUVBL1	0.0013239163399472416
GRWD1	0.0013235089158922738
PSMC5	0.001322659332660543
FIGNL1	0.0013213824191905764
MELK	0.0013203293505104966
TMEM177	0.0013201618653895597
STMN2	0.0013193595320186871
EML2	0.0013190521794195368
BMI1	0.0013184726883640164
RANBP6	0.0013182602010789182
DDOST	0.001318047361094286
F2	0.001317913816966766
MRPL50	0.001317864596752687
NCOA1	0.0013177908235754204
STAM	0.0013169268375083749
TCP11L1	0.0013167023400328555
TMEM161A	0.001316598965495699
CMTM7	0.001316115283511856
MAP3K6	0.0013138657138609985
FGFR1	0.0013128465455323735
SEC23B	0.001312511254219711
COL9A3	0.0013117107052726747
ASXL1	0.0013115406685455919
KLHDC3	0.0013111617033420868
AGPAT5	0.001310608294315871
TK2	0.0013102377365545516
TDRD3	0.0013099528036836273
PARP1	0.0013099031249704423
UBE2W	0.0013081661294229306
FZR1	0.001308138993350428
PTPN6	0.0013080077646332303
CENPH	0.001307877613332827
SMG5	0.0013076632008832856
SESN1	0.001307557532678753
DENND4C	0.001307216050569515
RHBDF1	0.0013067558742903143
PCSK5	0.001306562353162844
PKHD1	0.0013062898676469094
TUBB2A	0.001304038636638555
SART3	0.001303852494441565
LMCD1	0.0013036079069001399
CREG1	0.0013031880022957257
CCT8	0.0013031532586412695
PPID	0.001302585869003453
PSMB1	0.0013024811893047382
CYB561	0.001300764557072008
MRPS5	0.0013004127796290195
DHPS	0.0012988855983180588
PTPN23	0.001298619995513596
LITAF	0.001295898793962783
DHX34	0.001294608079159006
GOLT1B	0.0012943876204883481
DAPK1	0.0012930499662482011
DIP2B	0.0012927207038301311
PIK3R4	0.0012925723948204143
GSTT2	0.001290507034769666
BARX2	0.001290507034769666
CEP72	0.0012903191327636938
CDCP1	0.0012900884881669212
LETM1	0.0012893917264803678
POLH	0.0012889999720168653
STEAP1	0.0012885747558405928
MTHFD1L	0.0012882343145459957
PTBP1	0.0012872692352609745
HIST1H2AA	0.0012870393239634592
SNAP23	0.001286934119144503
KIF18A	0.0012869271199539335
CENPT	0.0012856879567558846
RHBDD3	0.0012850825405459798
HEXA	0.0012840733783277935
DENR	0.0012825505897769388
KCNK1	0.0012819411805395063
IER3IP1	0.0012812804284276322
WDR43	0.0012812432884897664
CACNA1S	0.001278795175174678
PTCRA	0.0012783122335820237
MAML1	0.0012779004223289056
GHDC	0.001275355670384453
MEIS1	0.0012735972252752473
CEP55	0.0012734702374966275
POLR2E	0.0012729493160957657
SPINT2	0.0012728205096616246
KBTBD7	0.0012727225698081954
YARS	0.0012724595411273906
IGBP1	0.0012722121647489165
TXNRD1	0.0012719187046594613
GOLPH3	0.001270963592695066
TMEM135	0.0012694877958782686
XPO7	0.0012667587969743745
BRD7	0.0012664899412383776
CD44	0.001265931983163452
SH3BP4	0.0012645221198207789
PHF8	0.0012644551104753082
PDXDC1	0.0012612426058715416
CAP1	0.001260712391758567
ARAF	0.0012601437918520705
YES1	0.0012601090304285008
SEPHS2	0.001260096142072717
FCHSD2	0.0012596430890460795
SLC19A2	0.0012594772571415066
LPIN3	0.001259169831131748
LCK	0.0012583102964060981
PGM2L1	0.0012582033125800244
ABHD6	0.001258195519468602
CTNNBIP1	0.001258195519468602
COX10	0.0012577441434740658
PRKAB1	0.0012573719147787351
SIAE	0.0012571624389550954
MTMR12	0.0012559326657558345
TRABD	0.0012558417751225338
RIN3	0.0012554812751962195
GJB3	0.0012537151145640434
PHYHD1	0.001253483302975693
RORA	0.0012533213274769609
GAB1	0.0012528619889214509
USP16	0.0012526084278611026
NNMT	0.0012519401070218072
COPB1	0.0012519028119759319
UQCRC1	0.0012514716144476595
KIRREL3	0.0012510279651094477
CDH3	0.0012503290748233642
CTDSPL	0.0012492162730042338
ZBTB39	0.001248334101863486
SETD1A	0.0012477085109894824
CRADD	0.0012473958581293231
IRF2BP1	0.0012472700489667065
ACLY	0.0012470512004865608
EEA1	0.0012465604189611048
NUAK1	0.0012454443188883511
GGA1	0.0012453669031101014
SPSB2	0.0012452596060343007
ALG2	0.001244943844962053
B3GALT2	0.0012448933937650247
CIT	0.001244618069493997
RACGAP1	0.0012441251355787908
PRAP1	0.0012438340824309684
KIF2C	0.0012438108229077737
LDLRAD3	0.0012429501949569246
NDST2	0.001241773285335761
TTC1	0.0012417545277138861
CTBP2	0.0012410852211375664
GATAD2B	0.0012396773918117267
EMID1	0.0012395687297651718
SLC36A3	0.0012388770655205005
PSME3	0.001238464635224453
BCAN	0.0012370289800638292
PMPCB	0.0012363189498746639
MYLK2	0.001235618747079124
SLC4A9	0.0012354806271593114
NARF	0.0012354499093193258
RFWD3	0.0012354174878915609
BIRC6	0.0012344953531599901
KCND2	0.0012339152627342945
XRCC5	0.00123389244049375
BRCC3	0.00123389244049375
RNF186	0.0012310691310061094
DDX46	0.0012309265061626524
LRRC29	0.0012296478389218297
GPR155	0.0012291791065642574
CEP192	0.001229044217120608
PRR12	0.001229044217120608
REPS1	0.001229044217120608
CAMK2N2	0.0012288097775429523
UPF2	0.001228273054961076
POLD3	0.0012281056087200023
RCBTB1	0.001227821484430615
LENEP	0.0012271588217165643
PRRT3	0.0012269236894634833
HMGN3	0.0012266696785107872
ABCB6	0.0012257142452533787
CHMP4B	0.0012254542240654907
ZC3H14	0.001225388491748607
ROCK2	0.001225388491748607
DEDD2	0.0012250442845551505
ARHGDIG	0.0012239113717486022
SERPINB8	0.0012238884993613784
TNNI1	0.0012238422965415957
PON3	0.0012236504959373192
TRPC3	0.0012214878575531644
PARL	0.0012212591380233694
ACADM	0.0012193416407724716
CDS1	0.00121801142640672
ZFP36L2	0.0012170845229207824
GOLGA4	0.0012162190130285539
CCR3	0.0012138987613513333
PA2G4	0.0012128327116439034
ZDHHC14	0.0012121218559470305
ZMYM2	0.0012120089624275314
ITPR2	0.0012113390930069416
SMURF2	0.001211029790339367
CHRD	0.0012104040348842545
RBMS2	0.0012095026575663617
GGT6	0.0012064980315006156
THSD4	0.0012064301421590316
ABCB8	0.0012064301421590316
ACAD9	0.0012064258359258844
CYB5B	0.0012064080881626375
MGAT1	0.0012057198602451872
SERTAD4	0.0012042788034775857
PSME2	0.0012042668279194427
SMOC1	0.0012040548689015531
TBC1D4	0.0012038114841099994
SETD7	0.0012036514809925657
BET1L	0.0012021908877212905
CADPS2	0.0012021646178011604
ZSCAN22	0.001200613503178587
WRNIP1	0.001200305617800884
MET	0.0011995415706421212
PTRH1	0.0011994513404564504
MAT2A	0.001199319451737001
BMP2K	0.0011988635072340097
EGLN2	0.0011987919455330822
KLK8	0.0011979623855059903
ARPC1A	0.0011976368200620636
SYNJ1	0.0011975104058697269
PPP2R5D	0.0011970094309685273
PAM	0.0011963693040555915
BFAR	0.0011961541751182331
EIF2A	0.001196052687955086
ELOVL7	0.0011960346150777688
TTPA	0.001195724737525736
AMDHD2	0.0011954697063793923
IQCG	0.0011953608687457042
MYCBPAP	0.001195244367685502
ZBTB11	0.001193883959032347
FZD3	0.001191893193748709
KCNQ5	0.0011915073629852422
FKBP2	0.0011912419822573874
ABCC8	0.0011908462811307129
ZDHHC12	0.0011907583329085504
CSNK1G2	0.0011901599685548913
GTF3C5	0.0011898720110983664
TPMT	0.0011891739518333994
ROPN1L	0.0011890257345364694
MYCBP	0.0011875725739466942
LAMP1	0.0011871304610346486
MAP3K1	0.0011869026514217506
CFDP1	0.0011856107704754707
FOXD1	0.001184953097435103
DDX17	0.0011848193563636054
ARG2	0.001184317383534946
FAS	0.0011837394754667348
CAPN5	0.0011832550261750934
MYBPC2	0.0011808155411736725
ALS2	0.0011808109663557736
PDLIM5	0.0011802966730846242
MPP1	0.001179725854877817
ZMAT3	0.0011790299521280158
NOL11	0.0011790155766740766
CKAP4	0.0011770653829760065
CORO2B	0.0011757177747141233
SAP18	0.0011745798479477518
SEC23A	0.0011736126171919617
WWC1	0.0011729308750727057
DAPK2	0.0011725852986376201
EMILIN2	0.0011715015242754433
WISP2	0.001171442386531753
SEC63	0.0011714115842943523
HOXB5	0.001171074616371575
PPP3R1	0.001170802637029363
COMTD1	0.001168983052443244
MYBL2	0.0011686294442163102
ABLIM1	0.0011676311172435184
ABHD8	0.001166298477110035
SSBP3	0.0011649896125661208
TPCN2	0.001164441762562453
PCCB	0.0011638011082145538
CYB5D1	0.0011633246359185015
TMEM56	0.0011621567101337193
ASXL2	0.001161769924998794
KLK10	0.0011617137818555143
UST	0.0011617077478188538
TMEM45A	0.0011611487791633823
SRC	0.0011607680307740137
TEX10	0.0011604047397085057
PRKAR2B	0.0011603702626004596
SMAD6	0.0011596479716468814
EDEM2	0.0011591765112426453
LYPLA2	0.0011590239559082483
WNT7B	0.0011586640045857107
ARRB2	0.0011586465379340649
FRAS1	0.0011580977173673186
RPS18	0.001157451047840709
HEXIM2	0.0011574243936885139
CSRP2	0.0011571470222393814
SIRT5	0.0011554184052901162
EAF1	0.0011552372394335695
EOMES	0.0011546484427550363
SFXN5	0.0011545939948470094
TCF19	0.0011539087485995727
NOXO1	0.001153861243811528
ITGB1BP1	0.0011536328252764706
TXNL1	0.001153613869536015
B4GALT6	0.0011526699717793354
KCTD2	0.001152147880630233
TBC1D25	0.001151365548632144
ATP8B3	0.0011508597544749196
EDEM3	0.00114817571368529
FTH1	0.0011472315949905326
TOM1L2	0.0011467431939270463
PLCH1	0.0011462652582330582
NCOR2	0.001145729501511766
PCP4L1	0.001144613031694087
RNF26	0.001144526244982832
MANBA	0.0011445172839306779
FMN1	0.0011438427846703657
CCNJL	0.001143276067546021
SLC4A4	0.0011426639261193665
OPA3	0.0011419402131429216
CDC5L	0.001140208216382052
GSTA4	0.0011397654658916818
HLF	0.0011388049883300118
EIF4EBP2	0.0011381093008322428
PREB	0.0011367666255634493
ASGR2	0.001135422801460054
IL1RAP	0.0011339418191030873
PRRG1	0.0011337015509560473
BAHD1	0.0011334363599490333
FBXO22	0.0011326558062422544
GRPEL2	0.0011324847200466738
DLGAP3	0.0011309466955808272
MAEA	0.0011309219834849881
AQP4	0.0011304288744181797
OSBPL8	0.0011289779858218705
TESK2	0.001127386906940858
TTC30B	0.001126685885521912
QPCTL	0.0011263281001045546
MTM1	0.001125842286249573
CACNB2	0.0011256224940944023
SDF2	0.0011253348679070004
TMC5	0.0011248886513201414
TOP1	0.0011242237823307993
ANKRD44	0.001123141702596714
IRF6	0.0011217426905279053
SH2B3	0.0011213570801928297
ABTB1	0.001121027316182591
OGFRL1	0.001119576258153922
ZKSCAN1	0.0011190487600821145
ENPP4	0.0011189482654043305
AMPD3	0.0011181346914746657
IGFBP4	0.0011171292027705112
CRY2	0.0011166636953154003
MAP2K7	0.0011155311145482265
POU6F1	0.0011146028497706654
SASH1	0.001114137859486196
TUSC1	0.0011137627600217707
TMEM86A	0.001112800425095242
MARK1	0.0011122610569894796
MCEE	0.0011117341523858067
ST6GALNAC3	0.0011110102703496213
RAB3IL1	0.0011107842170423828
EPC2	0.0011106021835277737
CDYL	0.001109851253632952
SCRIB	0.0011098044578183668
PPP3CC	0.0011096747540730652
ETV6	0.0011095039398617828
LRP12	0.0011087704109313372
HMG20B	0.0011085266670296102
RAB18	0.0011083572823964221
SLCO3A1	0.0011074349425788741
NCDN	0.0011070388301924303
ANKRD24	0.0011064455396044672
ARL13B	0.0011064094270366361
FXYD6	0.001105404751687663
AVPR1A	0.001103240883936515
AQP1	0.0011027466264358766
TRIP6	0.0011024497712107972
ERF	0.0011014253429814267
COL22A1	0.0011003755750336644
MAP4K4	0.0011000556732516569
CCDC120	0.0010987957680600037
ARHGEF17	0.00109824893551132
GSTK1	0.0010981506119601904
LRCH3	0.0010973538864051452
SULT4A1	0.0010972303522905932
NCOA4	0.0010965711050219353
VPS25	0.0010946433380364237
FRS3	0.00109416549920223
PTPRS	0.0010938755952066787
NFATC2IP	0.0010934948478176928
TMEM50B	0.0010933250798503783
SLC44A1	0.0010927914188942499
PDE1C	0.0010925654322129776
RPRML	0.0010922749440405804
SLC45A3	0.0010917368693589007
UNC5B	0.0010915423255445573
PHACTR2	0.0010908258083602517
KLK14	0.0010908145027690368
TCF25	0.001090461415071862
ANAPC1	0.0010903240367365116
POPDC3	0.0010880839993117463
METTL3	0.001087756647160926
UBR1	0.001087474399435666
PLA2G5	0.0010870166470225253
OAF	0.0010869961754422486
ABCB9	0.0010842983178786483
CIDEC	0.0010826518985673145
WDR47	0.0010814048442404692
TACC1	0.001081145369432864
SSPN	0.001080805629527715
MICAL1	0.0010806763720526546
ALOX5	0.0010806445455315017
TEKT2	0.0010803174310517198
GCNT1	0.0010800958853280742
NBEA	0.0010800958853280742
SEMA6B	0.001079488608500027
SFXN3	0.0010793079031446871
PURB	0.0010790114526622527
IMMT	0.0010786433009582512
PLCXD1	0.0010778353932069352
ADAMTS12	0.0010774088262905462
PRKCI	0.0010773955815587095
SH3PXD2B	0.001075568149222809
MAPK6	0.0010755253263417057
CHAF1B	0.0010726698050520101
DHX32	0.0010710829805741001
SCAMP2	0.0010696607375301533
EXOC5	0.0010685799892505587
ARHGAP27	0.0010683632690810586
ARMC6	0.0010680608128311611
POLR2F	0.0010677441439030013
NINJ1	0.001064329251920497
MTF1	0.0010614547987835847
KLHL2	0.0010609223429809136
YWHAH	0.0010609223429809136
WRB	0.0010609223429809136
ARL5A	0.0010609223429809136
RBL1	0.0010607127544383147
FCGRT	0.001060209319942141
DGAT1	0.0010581446705893753
ALG11	0.0010566860593156856
CCND1	0.001055679043712419
TRPV4	0.0010555431503688141
LSM14B	0.0010548162774853586
SATB1	0.0010546897157181878
SRM	0.0010544572092005386
HEXDC	0.0010534671543047248
GNMT	0.0010532849115243122
ACAT1	0.0010532053646957558
FOXD2	0.0010527689704484945
TRAF2	0.0010512381682962616
PPP1R3D	0.0010512381682962616
WASL	0.0010512381682962616
SMYD4	0.0010512381682962616
RCE1	0.0010497825452338225
ADRA2A	0.001049470428729323
P2RX5	0.0010484974701011676
CLOCK	0.0010484256500008593
VEZT	0.0010478528215427016
ANKRD35	0.001047298638573883
GNG2	0.001047162368327675
PARVA	0.0010471366418675332
SYNJ2	0.001046560164790466
HDAC2	0.0010465516468707997
S100A6	0.0010465361811485402
KIF5B	0.0010456652088900943
PRPS2	0.0010455243311192322
EPHA3	0.0010453219638645427
