	Relative Rank Change
RNF24	-0.019181173436492584
PTPN6	-0.019185282522996058
CLDN9	-0.01918604651162791
VARS	-0.01918819188191882
SATB1	-0.01919934640522876
SLC44A2	-0.0192040077929307
NLE1	-0.01920768307322929
STIM1	-0.01920796774958501
TCF25	-0.01921206225680934
IFT140	-0.019212962962962963
PORCN	-0.019227280972247414
PLD1	-0.019234468166955183
CCNJL	-0.0192354516678841
FZD7	-0.019246353322528362
S100A11	-0.019254993701637576
CCDC134	-0.019264069264069265
EPOR	-0.019265721555797893
HEATR5B	-0.01926605504587156
YTHDF2	-0.019267822736030827
CHRNB1	-0.019267822736030827
KLHL15	-0.019270584487975792
MRPS11	-0.019274809160305342
CHMP2A	-0.019274809160305342
MCM2	-0.01927710843373494
SLC25A23	-0.019279320633463392
RB1CC1	-0.019279320633463392
E2F3	-0.019286567673664448
THOC2	-0.01928901641957596
PRDM2	-0.019289860020484807
NTAN1	-0.01929474384564205
CD7	-0.019300879262277505
PROKR1	-0.019302152932442463
IFNGR2	-0.019305019305019305
MANBA	-0.019305019305019305
FHOD3	-0.019314523764438554
MYH10	-0.01931905126243305
AP1S1	-0.019322519083969467
NFU1	-0.01932454397688279
GAD1	-0.019324654190398697
MADD	-0.019328340178787148
CCL1	-0.019328585961342827
HOXB6	-0.019348268839103868
KLC2	-0.019352124526714348
NEUROG3	-0.01935483870967742
DPY19L3	-0.019359380499824004
TRIM59	-0.01936141304347826
TXNDC12	-0.019367028814359942
MAPK7	-0.019368842878610786
XBP1	-0.01937002172338885
ESD	-0.01937046004842615
ASB7	-0.019376579612468407
TAC4	-0.01937984496124031
EML2	-0.019380547002354646
S100A10	-0.019384458425437852
PDE7A	-0.019385440296968447
DAAM2	-0.01938610662358643
TJP2	-0.0193868349864743
DDX11	-0.019388954171562868
NAGPA	-0.019391507856904047
SPTLC2	-0.019392131269811673
CTSZ	-0.019402985074626865
ZHX1	-0.019404019404019403
GNL2	-0.019406171162429653
ITGA3	-0.019417475728155338
FOXK2	-0.019425444596443228
PLEKHH2	-0.019425535447451438
WNT7B	-0.019425857975393913
PPIL6	-0.01943145016192875
NET1	-0.019434247462751027
ARNTL	-0.019435524759168498
CMTM7	-0.019448213478064226
DNMBP	-0.019452573592700983
MFN2	-0.019456113199204067
CLCN6	-0.019461934745277618
CXADR	-0.019462719298245616
KRAS	-0.0194634402945818
TBCD	-0.01946787800129786
COPB1	-0.01947731755424063
CHST5	-0.01948051948051948
SNAPC4	-0.019487453283502404
GMPS	-0.019490781387181737
HPDL	-0.019491525423728815
CLDN1	-0.019497982967279247
DLG1	-0.01950162513542795
KCTD18	-0.019501802687643396
CAND1	-0.01950354609929078
RAB9B	-0.019507663725034836
LRRN2	-0.019508057675996608
KCTD6	-0.01951219512195122
NOD1	-0.0195139911634757
TMC5	-0.019514137793707687
PDXDC1	-0.019516217702034086
AMIGO2	-0.01951951951951952
NR2C2	-0.019520264681555006
GSTA2	-0.01952141057934509
GRWD1	-0.019522776572668113
MOSPD1	-0.019527896995708154
PAF1	-0.019527896995708154
SPSB4	-0.01953125
ARF1	-0.019532191945985048
ATP6AP1	-0.019532746074301034
POLQ	-0.01953781512605042
HPCA	-0.01954022988505747
ABCB9	-0.01954022988505747
RASL10B	-0.019546683302141817
DIXDC1	-0.019547125991871493
ACSL4	-0.019553072625698324
MTMR12	-0.019560965007607043
BBS9	-0.019561815336463225
MSRB3	-0.01956521739130435
CHRD	-0.01956882255389718
CARS	-0.019569471624266144
RAP2A	-0.0195726635132931
DDX20	-0.019577537351880475
TMEM106C	-0.019579554822753503
SH2B2	-0.01957984907199674
RABEP2	-0.019581545064377683
TTC13	-0.01958937653042004
GNG12	-0.019592321393231745
TRAIP	-0.019597641345820326
SNHG8	-0.0196078431372549
F13A1	-0.0196078431372549
CLPTM1	-0.0196078431372549
GSTA4	-0.01961221305995097
LEPROTL1	-0.01961883408071749
CDCA2	-0.019619157530294286
MYO9B	-0.019622641509433963
TTL	-0.01962428715196243
MTA1	-0.01963350785340314
STAT3	-0.01963350785340314
MAP2K4	-0.019640479360852198
KPNA2	-0.019646719538572457
PPP1CA	-0.019653720168460457
SCT	-0.019654556283502083
USP15	-0.019654841802492808
TSEN54	-0.01966744144466297
CCDC14	-0.019673224408136045
IDS	-0.019673503557974047
CFL2	-0.019676127459515934
APLN	-0.01968019680196802
ROPN1L	-0.019686353019686353
WIPI2	-0.0196926032660903
TGFB1I1	-0.019693654266958426
STXBP1	-0.019695465077788812
NT5DC1	-0.01969733365361518
SH2D4A	-0.019700839109813937
CPSF4	-0.019701944935589796
GABARAP	-0.019704433497536946
CDADC1	-0.019706922688226377
NUMA1	-0.019707859958265708
RPL18A	-0.01971090670170828
SBDS	-0.01971090670170828
STARD8	-0.019715447154471544
MAST2	-0.019724334600760455
PRSS23	-0.01972615456022279
ARID4A	-0.019730351857941468
IMPA1	-0.019730351857941468
MAGOH	-0.019739696312364424
CCDC87	-0.019740352125200072
SPIN1	-0.019743589743589744
POLR2E	-0.01974913263944489
ABCF1	-0.019749652294853964
RALY	-0.019754170324846356
DDX5	-0.01975540921919097
RFWD3	-0.019758296566276617
RAD52	-0.019758874748827863
RNF170	-0.019761958230406468
CDON	-0.019763694951664877
DCAKD	-0.019767863619876678
TCP1	-0.019770563827190626
RPS18	-0.019781891960436216
WDR45	-0.019782393669634024
RRBP1	-0.019784172661870502
PARP6	-0.019784796945505032
RBM28	-0.01978716328566678
ARL13B	-0.019792648444863337
ITGA11	-0.01980030462007108
CREBZF	-0.019801980198019802
SFTPD	-0.019804044194288096
KCNQ5	-0.01980536110636845
ATP6V0D1	-0.01981132075471698
LYSMD4	-0.019811690859160454
EFNB1	-0.01983278242271048
CDC42BPG	-0.01984469370146678
ATP8B2	-0.01984527413387151
FBXO22	-0.019855595667870037
BAG3	-0.019858156028368795
CAMTA1	-0.019862180786380218
SPINK5	-0.019863895530623506
HIGD2A	-0.019867549668874173
PLCH2	-0.019867549668874173
SMARCA2	-0.019867549668874173
HSPA5	-0.019874944171505135
ING5	-0.019881170018281536
SRP19	-0.019886363636363636
CYP2E1	-0.01988781234064253
RFC5	-0.019888475836431226
ASXL2	-0.019891072697134738
ZBTB44	-0.019895464508514583
RANBP17	-0.01991441737985517
ATXN10	-0.019917415593879037
ADAMTS14	-0.019923103809856693
KCNA2	-0.019923103809856693
AMOTL1	-0.01993525302436531
CD226	-0.01993704092339979
CHRM2	-0.01993704092339979
LOXL1	-0.019949066213921902
ECHDC2	-0.019949706621961442
PSME1	-0.019952494061757718
BCR	-0.019956616052060738
KCND2	-0.019961977186311788
TAPBPL	-0.019963702359346643
NUP37	-0.019966722129783693
SLC25A2	-0.019967026928008794
PRND	-0.01997434487813817
ERLIN2	-0.01998696502281121
RPS3	-0.02
SMN1	-0.020004546487838146
LHX1	-0.020009095043201454
PTCH1	-0.0200098814229249
TJAP1	-0.02001710863986313
PTPN3	-0.02002548698343346
SCAMP5	-0.020030045067601403
OAT	-0.02003338898163606
NDUFS4	-0.020037105751391466
ZZEF1	-0.020041109969167522
SLC35A2	-0.020041261420571766
ARHGAP5	-0.02004526349822179
PLA2G12A	-0.020048264340077965
PACSIN1	-0.02005375232582179
FKBP1A	-0.020054694621695533
TBC1D13	-0.02005505308690523
TRAF4	-0.020060180541624874
NIPBL	-0.020066889632107024
EP400	-0.020076481835564052
RRAS	-0.020077720207253884
P2RX3	-0.020078081427774678
ITPR2	-0.02008181480104128
USP8	-0.020088192062714356
CGGBP1	-0.020089875759978854
ATP8B3	-0.02009336310127867
CHCHD7	-0.020094356106936922
SEMA4D	-0.02009941646855414
MAD2L2	-0.020103761348897537
SNAPC1	-0.020103869994974034
PNO1	-0.020110701107011072
TOB2	-0.020115922263893624
HSPE1	-0.02011605415860735
GALNT3	-0.02011622708985248
CPLX3	-0.020128657397800374
MYO1C	-0.02013057671381937
NFIX	-0.02013177159590044
TIRAP	-0.02013237727523442
CRYZL1	-0.020138659623638165
RGS17	-0.02014490192613536
NEO1	-0.02014490192613536
PTPRS	-0.020153985507246376
P2RY1	-0.020160537614336383
QPCTL	-0.02017081591858986
GAST	-0.020172910662824207
LIN7A	-0.020174388784407592
AFAP1L2	-0.020174848688634835
DDX55	-0.02017589239524056
MAPK8IP1	-0.02018413597733711
ZC3H8	-0.020186995325116874
GSTM2	-0.020192307692307693
ADIPOR2	-0.020199299757608404
LPGAT1	-0.02020385875500546
STARD10	-0.020209580838323353
COCH	-0.02021070737475812
IGFBP4	-0.020212490282456596
PGAM1	-0.020213056541928436
CCNL2	-0.02021478205938092
SMG5	-0.02021772939346812
TCERG1	-0.020227560050568902
SAP30BP	-0.020227808326787118
SCAP	-0.020229770229770228
MICAL1	-0.02023006743355811
DTX3	-0.02023332118118848
PLS3	-0.020233463035019456
FZR1	-0.020237264480111653
GDPD1	-0.02023888520238885
TDRD3	-0.020247229326513214
RFX3	-0.02025004402183483
RRP15	-0.020257024613373992
SLC1A3	-0.020260492040520984
GRHL2	-0.020268677822295546
GFOD1	-0.020269119400442855
WDFY3	-0.020271431025596975
AKTIP	-0.020273782706636632
AHSA1	-0.020274689339437543
RORA	-0.020279110335804623
AATF	-0.020279528637983008
EID2	-0.020281883808869028
ASXL1	-0.020281968835023496
NFX1	-0.02030735455543359
NSUN6	-0.020310435931307793
EPC2	-0.02031779109143006
RPS6KA5	-0.020318021201413426
GJC1	-0.020322773460848775
RBBP9	-0.020325915542316452
ARCN1	-0.020348837209302327
AGPS	-0.020359059781602813
ATP13A1	-0.020361415118350726
EFHC1	-0.020361990950226245
DENND2D	-0.020365033621517772
NR2F1	-0.020365656098125434
ZBTB11	-0.0203723986856517
KIF13A	-0.02038012365468285
EBNA1BP2	-0.020387359836901122
SART1	-0.020389249304911955
COQ4	-0.020389249304911955
HERC4	-0.020395156150414276
MARS2	-0.02039638252838176
TMEM30B	-0.02039638252838176
SPINT2	-0.020397489539748955
ATP9A	-0.020404197434900895
GBP5	-0.02040816326530612
PDLIM5	-0.02040816326530612
AFTPH	-0.02041547277936963
STAC2	-0.02041553748870822
HRASLS	-0.020416175893207697
KRT33B	-0.020416175893207697
DAPK2	-0.020417124039517013
CLCNKA	-0.020419034090909092
LRRIQ1	-0.02042182792099096
SLC22A12	-0.02042182792099096
WDR35	-0.020422917043195373
FTH1	-0.020423991726990692
IL10	-0.020425677995193958
B4GALNT4	-0.020427644138984347
XRRA1	-0.020440563603889662
USP25	-0.020440810522573766
IL17RC	-0.02044790652385589
VEZT	-0.02044989775051125
OSBP	-0.02045728038507822
SAMM50	-0.020468375437949476
FEM1C	-0.020471740097908322
EID3	-0.020477815699658702
YEATS2	-0.020477815699658702
ASB4	-0.02048238897396631
TNNT3	-0.020484171322160148
KIRREL3	-0.020484538113058892
TSPAN9	-0.02048611111111111
IL17RA	-0.020489977728285078
TTC33	-0.020491803278688523
ACSM1	-0.02049457994579946
MRPS18C	-0.02049678652075734
WDR36	-0.020497803806734993
RTN4	-0.02050113895216401
TMEM176B	-0.020508040083896527
APH1A	-0.020509633312616533
MAN2C1	-0.020513768249861394
CACNG1	-0.020516214427531435
CDC34	-0.020524515393386546
HCST	-0.020524515393386546
NDOR1	-0.020531873289010558
TBXAS1	-0.020538655299360588
MAP3K10	-0.020541880644590046
PRKCE	-0.02054442732408834
ALDH3B1	-0.020546448087431696
SLC39A4	-0.02054794520547945
DLGAP3	-0.02055164954029205
JAG2	-0.02055306427503737
GLO1	-0.02055306427503737
FMNL2	-0.02055449330783939
NOTCH3	-0.020558002936857563
TMEM64	-0.020567560531111688
FOXC1	-0.020569620253164556
GRB14	-0.020576825771630967
BRD1	-0.020584673931845703
DDB2	-0.02058590657165479
PPRC1	-0.02059202059202059
ULK2	-0.020599250936329586
MYBPC2	-0.020600693107431654
KIF11	-0.020603015075376884
CENPL	-0.020603015075376884
YBX2	-0.02060662190321834
RPL4	-0.020611394163964798
SBNO1	-0.02061324400927596
C1GALT1	-0.020613456464379946
SCAMP1	-0.020616319444444444
COL5A1	-0.020618556701030927
SLCO3A1	-0.02062146892655367
PMPCB	-0.02063250465076949
DNTTIP2	-0.020638560592697124
CHEK2	-0.020645419923832432
ACAD9	-0.020647321428571428
ABCG5	-0.020655915926798333
ULK1	-0.02065666449228093
CRYBB2	-0.020659238625812443
STAC3	-0.02066115702479339
UBOX5	-0.020661947579873732
SLC2A10	-0.020673204346673735
UBQLN1	-0.02067437853802609
NOVA1	-0.02068074105988798
SLC25A41	-0.020683649031134337
P2RY10	-0.020685579196217493
RPRML	-0.020689655172413793
CCDC112	-0.020689655172413793
TMEM135	-0.020695197910387785
STRBP	-0.020696791997240428
KIF1A	-0.020699015948422123
LRP8	-0.020701168614357262
RAB43	-0.02070619006102877
LEO1	-0.020710621318639558
FGFBP3	-0.020722033349522422
ABHD1	-0.020732883317261332
SYT5	-0.020736503396496245
FZD5	-0.02075416544869921
TMEM107	-0.02075863370447254
NUDCD1	-0.02075900097307817
PLA2G6	-0.020759193357058125
FRRS1	-0.020761245674740483
ALDH3B2	-0.020763187429854096
STRN	-0.02076466710613052
PRR13	-0.020781171757636455
NQO1	-0.02078853046594982
ALPK1	-0.020793950850661626
EHD4	-0.020798668885191347
SMAD6	-0.0208
WDR44	-0.02080416083216643
CCIN	-0.020809248554913295
TERT	-0.02080998879462142
UGT3A1	-0.02081268582755203
ARHGEF17	-0.020819341840161182
SLC45A3	-0.020845624385447393
UBE2N	-0.020847573479152427
UNC5B	-0.02085242896425298
BAIAP2	-0.020854526958290945
BICD2	-0.020855057351407715
DIP2B	-0.02085747392815759
RHOC	-0.020863836017569547
RAPSN	-0.02086466165413534
CNR1	-0.02086470208647021
HLTF	-0.020868824531516183
XRCC4	-0.02087353095948079
UQCRH	-0.02087353095948079
RBM7	-0.02088010776829816
DBNL	-0.0208803611738149
TTC1	-0.0208827717133365
SMC3	-0.020896528479946073
VAMP4	-0.02089745666612668
FANCM	-0.020903010033444816
RUNX3	-0.020903573836817263
VAV2	-0.02090459901178259
GMCL1	-0.020904729266620972
PLCE1	-0.020905122903744543
LRRC8B	-0.020912975039352372
TEX10	-0.020915640250987685
TTC32	-0.020931071815229157
CALR3	-0.020938754144128425
CTBP2	-0.02094542659492698
TRAM2	-0.020953757225433526
SLC30A5	-0.020954003407155027
RPL6	-0.020955315870570108
NACA	-0.020957095709570956
ARMCX1	-0.020961538461538462
LENEP	-0.02096342551293488
ROCK1	-0.020966802562609202
ILK	-0.020967741935483872
HOXB3	-0.020968101717599823
TTLL1	-0.02097315436241611
MCM3	-0.020974437404413373
HMGCS1	-0.02098259979529171
TMCO4	-0.020994665289967303
MARK2	-0.02099809108262885
SMO	-0.02100439182738209
TMEM109	-0.02100558659217877
MGST1	-0.021014009339559707
SFT2D1	-0.021016431027894536
ASF1A	-0.02101967799642218
STON2	-0.02102297355873429
COL9A3	-0.02102803738317757
CTDP1	-0.021028701335606706
CBX5	-0.021030119408305115
RAI14	-0.021030927835051547
MRPL12	-0.021037868162692847
NUP210	-0.021040189125295507
NFATC2IP	-0.021042329336921947
PGD	-0.021046950890447922
SLC4A9	-0.02106620808254514
KIF22	-0.02106969205834684
ISYNA1	-0.021071800208116546
PYGO2	-0.0210727969348659
PLEKHF1	-0.021073961499493414
DOK7	-0.021079258010118045
CKAP4	-0.021086579012651947
ELOVL5	-0.021103896103896104
PHF3	-0.021106259097525473
GNAI3	-0.021106259097525473
ZMIZ2	-0.021111111111111112
SRRM1	-0.02111276701440636
MUM1	-0.02111893293812523
LDLRAD3	-0.02111954070125077
CSTF3	-0.02112524250916146
EPRS	-0.021131339401820545
CXCL16	-0.021144001780547518
NRBP2	-0.021147512567169353
SYDE1	-0.021154846540662388
TNKS1BP1	-0.021159153633854646
ZNF512B	-0.021161150298426478
AMFR	-0.021164021164021163
SLC25A16	-0.021172217918925897
ARID1A	-0.021172638436482084
PA2G4	-0.021178387184360575
CAMK1G	-0.021182495344506516
ADAMTS1	-0.0211864406779661
NICN1	-0.02119205298013245
HIPK1	-0.021192281185389388
NCAPG2	-0.021193771626297576
EXOSC3	-0.021199442119944213
MATN4	-0.02120067170445004
NCK1	-0.02120870870870871
LGR4	-0.021216903384183763
EDA	-0.021220791607057702
SPRY1	-0.02122347066167291
STAMBP	-0.021229666390956713
PXN	-0.021231868824889637
CCPG1	-0.02123483226266952
RNF38	-0.02124128775307003
RAB11A	-0.021243523316062177
RTKN	-0.021250610649731314
HERC2	-0.021250758955676987
KHDRBS1	-0.02125193199381762
OMP	-0.02125254352249604
SLC25A1	-0.02125340599455041
CTSC	-0.02127659574468085
HMGN3	-0.02127659574468085
DUSP3	-0.02128454070201643
HPS3	-0.02128482972136223
C1QTNF6	-0.021285933728330042
PTP4A2	-0.021287642782969886
OCIAD2	-0.02129105322763307
ENO3	-0.021296296296296296
KCNH3	-0.02129817444219067
IFI30	-0.021305707584050038
ATAD2B	-0.021307072515666964
SERTAD4	-0.021308598646277262
DYNLRB1	-0.021320852834113363
IFNAR2	-0.02132435465768799
CSAD	-0.02132552791135271
GSPT1	-0.02132936507936508
TBC1D10C	-0.021334367726920093
TSR1	-0.021336889481580263
LNX1	-0.021346469622331693
SEMA6C	-0.02134756504336224
MSH6	-0.021354313009272267
ARID2	-0.021367521367521368
CIRBP	-0.021367521367521368
FTHL17	-0.0213713268032057
PSMD1	-0.021372328458942633
NT5C2	-0.021407333994053517
CYC1	-0.02141390437078322
ACVR1	-0.02142051860202931
ANKRD50	-0.02142310635042081
COL13A1	-0.021424838878244208
PMS1	-0.02142612272883099
GIT1	-0.02143694523530397
MPP1	-0.021438953488372093
DHRS7B	-0.021440351841671246
LONRF1	-0.021444501629782124
H2AFY	-0.021448806151355727
RAB1B	-0.021451392058420813
IPO4	-0.02145612343297975
ZSCAN22	-0.02145922746781116
TRIM45	-0.021460506706408346
HOXB5	-0.02147024504084014
TOMM20	-0.02147820593809223
CALM1	-0.0214787277984304
KIF5C	-0.0214813157305885
SLC38A2	-0.021491782553729456
DDX28	-0.02149754053561669
SETD5	-0.021500457456541628
HIF3A	-0.021505376344086023
GNB4	-0.021514780479272345
DNALI1	-0.02152348867677335
SCARB1	-0.02153534329870788
NCOR1	-0.021547502448579822
DAB2	-0.021551724137931036
SPINK2	-0.02156038735611182
EDEM2	-0.021568129916264906
STK11	-0.021569042080778176
MRPS25	-0.02157079646017699
CTBP1	-0.021575253444242267
NAPA	-0.021585160202360877
FBXO11	-0.021585720215857203
SHPRH	-0.021587047771337197
EYA2	-0.02158813591139478
RAPGEFL1	-0.02159090909090909
AKAP13	-0.02160919540229885
LTBR	-0.021621621621621623
H2AFV	-0.021628498727735368
LETM1	-0.021632251720747297
RPAIN	-0.021635075627034272
BTBD11	-0.021636240703177823
SLC17A5	-0.021641418345263858
HOMER3	-0.02164179104477612
PKIB	-0.021645021645021644
TMEM62	-0.021647135416666668
CRYGA	-0.02165605095541401
MYO18A	-0.021660649819494584
ARHGEF9	-0.02166504381694255
NUDT12	-0.021665864227250843
PAQR9	-0.021668657225729398
LSM12	-0.021671826625386997
CEND1	-0.021687189854806103
HDAC5	-0.021702838063439065
TLR5	-0.021706956092747903
TSC22D1	-0.021709006928406466
GEMIN5	-0.021709633649932156
DOCK8	-0.021723646723646725
KCNJ3	-0.021723646723646725
GALNT9	-0.02172437202987101
SVIL	-0.021739130434782608
CERK	-0.021742738589211618
PRMT6	-0.02174496644295302
PRPF19	-0.021747648902821316
BTD	-0.02175226586102719
PELO	-0.021757046316136477
AFG3L2	-0.021763392857142856
SP5	-0.021768445386245425
FKBP9	-0.02177472167648985
NCK2	-0.021785970792434762
PPIF	-0.0217939894471209
ALG2	-0.02179755150791281
COQ10B	-0.02181500872600349
LMBRD1	-0.021819985122737418
STAU2	-0.021820783401895905
BACE2	-0.0218209179834462
MGST3	-0.02182428651371013
ITGB1BP1	-0.02182890855457227
MON1B	-0.021831584916359514
ATP6V1C1	-0.021833013435700575
HIST1H3A	-0.021834061135371178
LTBP1	-0.021844660194174758
IRF3	-0.021845357861454442
ING3	-0.02184745113070142
RHOD	-0.021851289833080424
HDAC9	-0.02185792349726776
RSU1	-0.021859706362153345
PRKAR2B	-0.021859819569743234
KCTD5	-0.02186878727634195
SLC29A2	-0.021870118277170274
SRP9	-0.02188054405677114
XPO1	-0.021880741606814764
CHD1L	-0.021882741535920725
MET	-0.0218921032056294
FBLIM1	-0.021892816419612316
F11	-0.021896455743180554
CPXM2	-0.021897810218978103
AGPAT5	-0.02190395956192081
CNN2	-0.021912350597609563
PLXNA2	-0.02191587133262637
SH3BP4	-0.02191858810133789
SSR3	-0.021919745448117377
LSM2	-0.021932612841703752
MGP	-0.021933751119068933
H6PD	-0.021939328277356448
DYNC2LI1	-0.021942507229120597
TEAD2	-0.02194787379972565
ABCB6	-0.02195664257921067
CLSTN3	-0.021963824289405683
EXT1	-0.021963824289405683
MST1	-0.021966072205306657
MXRA7	-0.021966341895482727
ELOVL7	-0.021966527196652718
GOLGA4	-0.021971830985915493
PHF14	-0.021975884869700507
TFRC	-0.02197802197802198
FKBP1B	-0.02197802197802198
MYO1D	-0.02197802197802198
NUB1	-0.02198432422099025
NEK6	-0.021986353297952996
CCDC97	-0.02198768689533861
TGFA	-0.02198768689533861
PPP4C	-0.02199528672427337
CFD	-0.021996615905245348
EIF5A2	-0.022001934235976787
FKBP10	-0.022004437869822487
PRR3	-0.022007255139056832
CTTNBP2	-0.022007722007722007
EME1	-0.022014836085187842
NUCKS1	-0.02201911092646448
MOCS3	-0.02201933404940924
TANC2	-0.02202010531354715
DNAJB6	-0.022029897718332022
STXBP6	-0.022032374100719423
SLC41A3	-0.022032374100719423
WFIKKN1	-0.02203750241639281
PHOX2A	-0.02203750241639281
HIST1H1C	-0.02206001622060016
PTMS	-0.022062350119904078
TMEM86A	-0.022066738428417654
DDX46	-0.022073921971252568
SYCN	-0.022075438901442725
WWC1	-0.02208782540099921
MGA	-0.022093023255813953
ARHGAP27	-0.022096469954190245
GGH	-0.02209695603156708
ATXN2	-0.02209797657082002
CTNNA1	-0.022099447513812154
GRAMD1A	-0.022099447513812154
FIGNL1	-0.022102045614860098
ZC3H13	-0.022103658536585365
CLSPN	-0.02210491586935005
ADPGK	-0.022114510754316873
ENSA	-0.022131887985546522
CAMK2N1	-0.022134387351778657
NSUN4	-0.0221483942414175
CCDC57	-0.0221483942414175
HHATL	-0.02214983713355049
FOXD2	-0.022156573116691284
EHD2	-0.022157434402332362
CSK	-0.022167487684729065
SLIT1	-0.022170900692840646
TRMT11	-0.022184006878761823
ALKBH4	-0.02218458933107536
ITGAL	-0.022187922052865135
SLC39A6	-0.022188603126575897
CCDC28A	-0.022197558268590455
RALBP1	-0.022197558268590455
PRRG3	-0.022202486678507993
NINJ1	-0.02220888355342137
SMARCC1	-0.022222222222222223
RAB28	-0.022235000958405214
ANKK1	-0.022243870758239973
ZDHHC14	-0.02224824355971897
SF3B5	-0.022254830031792613
ITGA1	-0.02225519287833828
NDUFS8	-0.022255834053586863
ASGR2	-0.0222626079054975
PARD3	-0.022263450834879406
GSN	-0.022263450834879406
RXRA	-0.022267206477732792
CAPN1	-0.022269353128313893
DNAJC14	-0.022277743077243388
PTPN11	-0.022279348757497857
TKT	-0.022281167108753316
MAPKAP1	-0.02228316763798423
SNX27	-0.022291748142354323
CCDC82	-0.022292323869610935
SETMAR	-0.022297013041649136
ACADM	-0.022300469483568074
STK3	-0.02230151650312221
FCHSD2	-0.022304072027828935
SNX3	-0.022317827372949718
SOBP	-0.022319918836658775
UNG	-0.0223223867782786
NPTN	-0.022323117669315173
LINGO1	-0.02232992902890774
DHX40	-0.022332506203473945
REST	-0.022345179825494787
ST5	-0.022349414009266832
EDEM1	-0.02235597592433362
POLDIP3	-0.02235872235872236
CDC6	-0.022370848708487084
LTK	-0.022375215146299483
SH3PXD2A	-0.022377622377622378
RCC2	-0.022378236068451074
CACNA1A	-0.022386337410570042
HSP90AB1	-0.022388059701492536
PSMD3	-0.022388059701492536
CSRP2	-0.02238942925307396
TTF2	-0.022389875882209784
DMXL2	-0.02239448751076658
PPM1D	-0.022399392558845863
PRAP1	-0.022401257614462565
RABGAP1L	-0.022408963585434174
MID1	-0.022410865874363327
NPM1	-0.022427440633245383
EPHB2	-0.022429906542056073
HGS	-0.02244003095176683
DPEP3	-0.02244165170556553
EAF1	-0.02244668911335578
CCHCR1	-0.022448979591836733
CLDN19	-0.022452504317789293
TPCN1	-0.022453889334402566
CDC42EP1	-0.022457627118644068
ARID1B	-0.022459292532285232
GP9	-0.022463002114164906
USP3	-0.022467771639042358
PLCH1	-0.022477283596365374
ZFAND5	-0.02249134948096886
UST	-0.02250063922270519
ELF3	-0.022508038585209004
GABBR1	-0.02252367545431277
GRB2	-0.02253147779986746
GHRH	-0.022548220592230373
TBC1D8B	-0.02254967626702389
TCP11L1	-0.02255299954894001
LPIN3	-0.0225544855549924
PHOSPHO2	-0.022562240663900415
ZMYND15	-0.0225705329153605
FGD3	-0.022582228767795778
THAP3	-0.022586359610274578
TESK2	-0.022597019813328966
NCAPG	-0.022597526165556613
ALDOA	-0.02262443438914027
MEGF8	-0.02262443438914027
CMTM5	-0.022629036359013477
SCGB1A1	-0.022629310344827586
RIN2	-0.022629864563689355
SET	-0.02263374485596708
TRABD	-0.02263374485596708
IER3IP1	-0.02265176683781335
ACP2	-0.022656471254602097
KLF13	-0.02265652023521273
NHLRC2	-0.022658257416491474
NSMCE1	-0.02265983274885352
LAYN	-0.022663420116126615
CCT7	-0.02266666666666667
POU6F2	-0.022674146797568958
PPM1H	-0.022676854818831648
PSME2	-0.022683909264362943
FBXL14	-0.022684310018903593
TOR1B	-0.022692559458869735
TNFRSF25	-0.0226928895612708
ADCK5	-0.022693266832917707
DOT1L	-0.022701149425287358
SFTPC	-0.022706422018348625
HVCN1	-0.022707034728406055
CTNNAL1	-0.022727272727272728
PDXK	-0.022727272727272728
IDH2	-0.022727272727272728
TRIM15	-0.022727272727272728
VPS52	-0.022732828159374236
MPG	-0.02273357360687552
LYPLA2	-0.022740873728306403
ZBTB7B	-0.022751137556877844
CTLA4	-0.022752374641042634
SGTB	-0.022753390025281546
ESPN	-0.022754780924715567
MOXD1	-0.022755482002482418
S100A3	-0.022763088776046228
FLII	-0.022764227642276424
CREB3L1	-0.022764227642276424
ADAMTS12	-0.02276776875866165
ICOS	-0.02276923076923077
SEC63	-0.02276923076923077
RPL18	-0.022771317829457363
DKK3	-0.022773797338792222
PVR	-0.022774327122153208
CYBB	-0.022789425706472195
PRMT1	-0.022789882294014525
EXOSC5	-0.022795843110962118
PTBP1	-0.022805296714075527
SHB	-0.022815659839253304
ALDH5A1	-0.022819701762313602
PLTP	-0.02282541640962369
RHBDF1	-0.022835112692763938
MLF2	-0.022841656987998452
MAT1A	-0.022853185595567867
PFKP	-0.022857142857142857
CLK3	-0.022867513611615244
DTL	-0.022869471413160734
PDCD1	-0.02287725472943247
LIG4	-0.022878932316491896
NBEA	-0.02287917737789203
GCNT1	-0.02287917737789203
DNAJC7	-0.02288329519450801
LAMA5	-0.02288329519450801
SLC1A5	-0.02289639381797367
TGIF2	-0.022906953172511655
NDUFB7	-0.022908366533864542
RPA3	-0.02290977798771847
CCR3	-0.02291396454820579
FXYD6	-0.022918615528531337
HS1BP3	-0.022918773171553757
SRXN1	-0.02292490118577075
LCK	-0.022938018545632016
JMY	-0.022939248802621628
KNTC1	-0.022951377082624957
HNF4A	-0.02295211713494262
GFM1	-0.02295982031444971
INPPL1	-0.022962112514351322
PCLO	-0.022963367960634227
PEX14	-0.022973558734286952
GAMT	-0.022974607013301087
CAPN5	-0.022985889849795174
EIF4EBP2	-0.022988505747126436
SMARCA1	-0.023004434589800442
WBP11	-0.02301458670988655
NDST2	-0.023014959723820484
