	Relative Rank Change
ASF1A	-0.016238868517548456
YIPF4	-0.01624015748031496
PCP4L1	-0.016241299303944315
WASF2	-0.016241879060469765
FXYD6	-0.016243122871364948
RAD23B	-0.016243991380739266
RNF31	-0.016244805440120892
RAB33B	-0.016245006657789614
PLEKHF1	-0.016245806109835777
FTH1	-0.016247139588100687
CCNI	-0.016248675379724478
HYI	-0.01625
FCHO2	-0.01625025391021735
SGPP1	-0.016251545663310368
TBC1D10C	-0.016251638269986893
LRSAM1	-0.016253351206434317
CAMK2D	-0.016253351206434317
RNF40	-0.01625677365568987
PRSS8	-0.016258300893061597
SLC25A17	-0.016260162601626018
SMO	-0.016260162601626018
GNG2	-0.016260162601626018
FKBP2	-0.016261794820317206
POPDC3	-0.016267273045303482
SLK	-0.016268695880346365
CDC5L	-0.016270118964310708
NCDN	-0.016270661157024795
SEMA6B	-0.01627188465499485
EFHC1	-0.016275813790689535
OMP	-0.016276041666666668
DTNBP1	-0.01627670396744659
KDELR3	-0.01627742392073602
TNFRSF21	-0.016281264747522416
SCRN2	-0.016283524904214558
TBXAS1	-0.016284363509017685
R3HDM1	-0.016284479893652375
SCARF1	-0.016285301999587713
RHBDD3	-0.0162900683131897
SRC	-0.016295025728987993
RDH11	-0.016295777115822675
DENND1B	-0.016298342541436465
PRDM11	-0.01629863301787592
GJB3	-0.016300321066930107
SLC4A4	-0.016303099885189437
SECISBP2	-0.016303470540758678
PHF21A	-0.016304347826086956
CCDC113	-0.016305800588078054
KCTD18	-0.01630695443645084
CPT2	-0.016308568470100957
PAIP2B	-0.016308609063823115
ARSK	-0.016310552927744252
ASXL1	-0.016310590397427063
CLCNKA	-0.01631494945912396
SESN1	-0.01631578947368421
VPS52	-0.016315913927642468
TBL3	-0.01631744854440942
CAB39	-0.01631888710540396
PAQR3	-0.016321243523316063
LYSMD4	-0.016322701688555347
MAPK15	-0.01632579834947973
PIGS	-0.0163265306122449
CUL4A	-0.0163265306122449
GFRA2	-0.016327555890479777
BCORL1	-0.01633011413520632
KLK14	-0.016333938294010888
FBXO33	-0.016334223339092194
RAC3	-0.016335078534031412
VEZT	-0.01633576275446092
DDX23	-0.01633605600933489
PLEKHG6	-0.0163372327551432
SENP2	-0.016338217955196226
PCSK6	-0.016338832487309645
VAC14	-0.016341923318667503
DDX17	-0.01634320735444331
SCHIP1	-0.016345954893440928
TRIM8	-0.016346477923828782
MAD1L1	-0.01634733696607488
ATP11A	-0.016347601634760164
DYNC2LI1	-0.016349742313843965
EDEM2	-0.016350423899878886
SFI1	-0.016351457840819542
PTBP1	-0.0163519115614924
MRPS7	-0.016354586394880303
PRCP	-0.016354679802955664
PDHX	-0.016354679802955664
STAT3	-0.016355678415111725
LSM14B	-0.016359918200409
SLC20A2	-0.016362610494639836
ZCCHC14	-0.01636479186526851
CPEB1	-0.016366612111292964
RANBP3	-0.01636698939603504
CCDC78	-0.016367476240760296
SCN8A	-0.016370106761565837
TEKT2	-0.016370808678500985
PLD1	-0.016376122556788168
RCE1	-0.016376663254861822
ARF3	-0.016377005347593582
CCDC40	-0.016378358483621642
NSUN6	-0.016382806163828062
SHROOM2	-0.01638301256561158
FBXW2	-0.0163846838824577
NCOR2	-0.016384870141188775
SASH1	-0.01638971090371045
MAST2	-0.016390205371248027
FOLR1	-0.016397338403041826
RANBP6	-0.01639757820383451
CUL1	-0.01639792292976223
SDC3	-0.016397998888271263
NUP188	-0.01640008098805426
CCDC120	-0.01640091116173121
ZSCAN29	-0.016402506450423886
ADORA1	-0.016404968361846732
TMEM175	-0.01640566741237882
KLHDC4	-0.016408961817608078
HEXA	-0.016410048622366287
LDHB	-0.016412089697757554
CNN3	-0.016415500538213133
CAPS2	-0.016415868673050615
CDC42BPG	-0.016417635122671095
IGBP1	-0.016423357664233577
EPHB6	-0.016427640156453715
MTMR12	-0.016427822439706398
FCHO1	-0.016428571428571428
SETMAR	-0.01643192488262911
CCDC125	-0.016433998939742005
SHC3	-0.016434440871739908
BBS1	-0.01643489254108723
GSTA4	-0.01643621184450822
HEXDC	-0.016436903499469777
LCK	-0.016437139049311416
ADRA1B	-0.01643835616438356
TNNT3	-0.01643889879183997
VPS25	-0.016439314445610354
KCND2	-0.01644100580270793
LRP5	-0.016442797591477536
NUBP1	-0.01644586569209685
ARHGEF12	-0.01644586569209685
FBXL17	-0.01644660643965717
POLG	-0.01645075056549455
WDR35	-0.01645101663585952
MRPS18B	-0.016451441712365115
ERN2	-0.016454352441613588
B4GALT6	-0.016454456415279137
HFE	-0.016455354734286484
ATP6V0A1	-0.016456117021276594
STARD8	-0.01645650780081214
ARHGEF11	-0.016458300363981642
GATAD2A	-0.01646090534979424
SLC23A2	-0.016463090812533193
PURB	-0.01647058823529412
NF1	-0.016472203157172273
TES	-0.016473317865429233
SRPK3	-0.016474464579901153
RGS3	-0.016476215785277703
RPS6KA2	-0.01647685970438575
NSUN7	-0.016479204812974105
DHX34	-0.016483516483516484
NFATC1	-0.016483516483516484
XPO7	-0.016488046166529265
RXRB	-0.016488693467336682
PTK2	-0.01648936170212766
UQCRH	-0.016494845360824743
XRCC4	-0.016494845360824743
ACADM	-0.016495338273966053
MAT1A	-0.016498247061249742
CCBE1	-0.016498625114573784
ADIPOR1	-0.016499705362404242
TFF2	-0.016502528613255258
STAM	-0.016503873358033008
TRAK2	-0.016504329004329004
AARS	-0.01650692225772098
ACOT7	-0.016511127063890883
RBMS2	-0.016511505357456525
ANKRD13C	-0.01651376146788991
TXNRD3	-0.01651462724127084
GOLPH3	-0.01651730803022316
PTPRK	-0.016517549896765314
PRPF38B	-0.016518004625041296
ELF1	-0.016519032798659326
SHB	-0.0165201172395417
RIOK2	-0.016521340064249657
CAPZA1	-0.01652452025586354
MICAL1	-0.016524657887942162
SYNJ2	-0.01652513197154005
MAP3K3	-0.016525673814676373
MDFIC	-0.016525673814676373
TEX261	-0.01652892561983471
SPSB2	-0.01652892561983471
MIF	-0.01652892561983471
TSPYL1	-0.016530278232405892
OSBPL7	-0.016530278232405892
HOXB5	-0.016530905606133205
MBTD1	-0.01653225806451613
CIAPIN1	-0.016532341392849762
EHBP1	-0.016533333333333334
PTTG1IP	-0.016534391534391533
C1GALT1C1	-0.016534391534391533
CEP250	-0.016534391534391533
EGFL7	-0.016534391534391533
PPARGC1B	-0.016534391534391533
CASKIN2	-0.016534391534391533
UBE2E1	-0.016534740545294635
SLC37A3	-0.016535137166478767
HMG20A	-0.016535646516671186
STAC3	-0.016536964980544747
IER3IP1	-0.016537743398239532
MTX1	-0.01653846153846154
TXN2	-0.01653846153846154
FARSA	-0.01653846153846154
ACTR1A	-0.01653846153846154
SEC24D	-0.016542155816435433
HOXB6	-0.016542446827849482
AP4E1	-0.01654275092936803
GMEB1	-0.01654520386054757
UBE2N	-0.016546570589805177
SNX12	-0.016546762589928057
NAP1L5	-0.016548463356973995
CTCF	-0.016550987720234916
EIF2A	-0.01655281135049921
TXLNA	-0.016553067185978577
PSMD9	-0.01655355073663301
CPSF1	-0.016555407209612818
TMC4	-0.01655813953488372
MAP2K7	-0.01655982905982906
TBC1D7	-0.01655982905982906
DDX28	-0.016560509554140127
TPD52	-0.01656214825534652
CSAD	-0.01656231064431428
TBCD	-0.01656387665198238
FOXK2	-0.016564253272775848
FUNDC2	-0.016567083107007063
QPCT	-0.016568679850347406
CAB39L	-0.01657095980311731
COQ4	-0.016571969696969696
PSMB1	-0.016572352465642683
POLR2K	-0.01657317695053544
POLR2E	-0.016574585635359115
CADM3	-0.016574585635359115
SSBP3	-0.016575702445926824
ERLIN2	-0.016576875259013676
RGL3	-0.016578749058025623
TMEM115	-0.016581632653061226
SMARCA1	-0.01659052656888675
SRXN1	-0.016593207155820584
PRDM2	-0.016594167874979863
EIF2AK1	-0.016596045197740113
MANEA	-0.01659919028340081
MRPL28	-0.016599732262382864
EDEM1	-0.016604177825388325
GSTK1	-0.01660470879801735
COX8A	-0.016604868611961955
HOXA3	-0.016606005459508643
GAPVD1	-0.01660682226211849
LRRC49	-0.016609783845278725
ARNTL2	-0.016611295681063124
PDIA5	-0.016612943218447807
ZDHHC5	-0.01661523854735343
TOMM22	-0.016615495755824453
RANGAP1	-0.016617063492063492
LTA4H	-0.016617528812650766
RAB22A	-0.016617790811339198
KCTD7	-0.016622458001768346
ITGB1BP1	-0.01662269129287599
SMAD6	-0.016623376623376623
LENEP	-0.016624291022882848
DDX52	-0.01662792776685142
CUL7	-0.01663011695906433
USP21	-0.016633875871937043
ENAH	-0.01663422403114493
LYRM2	-0.0166343669250646
XPO4	-0.0166343669250646
DOCK7	-0.016637478108581436
PRMT7	-0.01663761685945175
TBC1D13	-0.01663953698679689
ETAA1	-0.01664056382145654
CADM4	-0.016641950898006262
ZFP91	-0.016642891107941038
PPIF	-0.016649746192893403
RBM22	-0.016650898770104068
THOC6	-0.016651248843663275
GEMIN4	-0.016651248843663275
TSSK6	-0.016655100624566273
ZDHHC1	-0.01665812403895438
DAPK2	-0.016658619024625784
WDFY2	-0.016660563896008788
DDX24	-0.0166621875839828
SMAD3	-0.016662755221778926
RAB3B	-0.0166628095348299
TOPBP1	-0.016663743202946852
ZFP2	-0.016666666666666666
KIF18A	-0.016666666666666666
UBN1	-0.016666666666666666
WDR63	-0.016674606955693186
FARP1	-0.01667849538679915
CACNA1S	-0.016679748822605967
SHROOM3	-0.016682646212847554
DDT	-0.016684322033898306
BUB3	-0.016684802321363802
GOLGA4	-0.016686819830713424
SOD3	-0.01669195751138088
TRPV4	-0.016693163751987282
CBX1	-0.016693716670530954
UBE2G2	-0.016694098283564544
DLG1	-0.016696914700544463
UNC5B	-0.01669941060903733
MTHFD1L	-0.016702457647339537
ISG20L2	-0.01670343523479357
TXNDC11	-0.016707339966209874
TRAF2	-0.01670862897688258
SMYD4	-0.01670862897688258
WASL	-0.01670862897688258
PPP1R3D	-0.01670862897688258
NARF	-0.01671530910055718
ETHE1	-0.016716196136701337
PPP1R1A	-0.016720109940448924
CCR3	-0.01672073870726229
ECM1	-0.016721192293711377
MYO5C	-0.016727941176470588
UXS1	-0.0167320801487296
NLRX1	-0.016732468509118255
TNK1	-0.01673321924320213
EGLN2	-0.016735442457588262
PITX1	-0.016736401673640166
PTCH1	-0.016737388024516738
NUAK1	-0.0167375132837407
CDC42EP4	-0.01673866090712743
SULT4A1	-0.016739279981655582
RPS18	-0.016742406122937096
PPM1H	-0.016743119266055047
STIL	-0.016745283018867924
CDC42	-0.016748942172073344
BCL11A	-0.01675086413187982
FBXL14	-0.016755142667551428
TBC1D10B	-0.016757023164120255
TRMT1	-0.016757520694528568
TSSC4	-0.016757672754660138
ERGIC1	-0.01675780560945493
YWHAZ	-0.01675977653631285
SCAMP2	-0.01676076217360621
RNF122	-0.01676284693597142
LAD1	-0.016763985684686383
MYO6	-0.016763985684686383
PYCARD	-0.016764236295902075
SP5	-0.01676505312868949
RXRA	-0.016766192007349565
TLE6	-0.01676829268292683
PRCC	-0.01676884240894338
FGD3	-0.0167710648615882
NRM	-0.016773017319963536
DGKA	-0.016776677667766776
ABHD13	-0.016780379863544165
FNBP1	-0.016780746301611835
BCL7A	-0.016782953045445973
UPF2	-0.01678463094034378
TPCN1	-0.016789087093389297
CHST5	-0.016790231138246837
NPHP3	-0.016791422213230833
PCID2	-0.016792452830188678
CALU	-0.01679295515052222
PKN1	-0.016793893129770993
RPL7	-0.016794178018286993
RAP2A	-0.016800125608415765
MRPS5	-0.01680672268907563
ATP1A3	-0.01680672268907563
KLF15	-0.016810344827586206
HOMER3	-0.016818642350557245
NCAN	-0.016819571865443424
DBN1	-0.016820658611703388
PPIL6	-0.016823812164910336
FANCM	-0.01682582992269213
THY1	-0.016827416375949106
ZDHHC20	-0.016840607210626187
TXNL1	-0.016843971631205674
USP10	-0.016844919786096257
TFAM	-0.016846538562779678
SNF8	-0.01684762261325346
PAPOLA	-0.016850777008050925
PSMF1	-0.016853932584269662
STRN	-0.016858095590959615
CACNA1H	-0.01685844260101686
KBTBD7	-0.01685985247629083
PIP5K1B	-0.016860332649806332
ATP6V1E1	-0.016868614872891423
TBC1D25	-0.01686874011597259
EEA1	-0.016869971450817544
SDK2	-0.01687116564417178
ITGAL	-0.016871535309713182
PRPF31	-0.01687170474516696
CEP55	-0.016874789065136685
CSTF3	-0.016876779178527857
SFXN5	-0.016879152451068413
MFN2	-0.01688060488834183
TTC33	-0.016884358075820324
CTNNBIP1	-0.016887266088544045
ABHD6	-0.016887266088544045
LIN7A	-0.016891250711710003
RETSAT	-0.016893132574366507
S100A3	-0.016896802325581394
HMGA2	-0.01689760054072322
CTBP1	-0.01689914163090129
FRAS1	-0.016899920781621336
PPM1L	-0.016900834860517206
TLE3	-0.016901408450704224
KRT7	-0.016903675878722834
ATP13A2	-0.016908212560386472
PDIA3	-0.01690885072655218
DBI	-0.016913319238900635
TYMS	-0.016913319238900635
ZFP14	-0.01691524190614769
NTAN1	-0.016918152720621856
NAP1L1	-0.016918319083136256
CNOT7	-0.016920877025738797
MBNL1	-0.016921837228041903
MANBA	-0.016923842707814832
CXADR	-0.0169263836646964
SLCO3A1	-0.016926738957947635
GIPC1	-0.01692770131308337
TRIB2	-0.016936849745947252
ATP13A4	-0.01694017998941239
MYL6B	-0.016940317956737033
ARHGEF4	-0.016942976862816542
NDUFS8	-0.016944665078104316
POLDIP3	-0.01694915254237288
RIF1	-0.01695357329160146
UPF3B	-0.01695357329160146
ING4	-0.016961256918407427
AHDC1	-0.016961517417472188
ALDH1A2	-0.01696165191740413
SYF2	-0.016964446850748962
HPS6	-0.01696448767247229
YTHDF2	-0.016966235511506802
DBNL	-0.016967706622879036
MKLN1	-0.016971279373368148
ROCK1	-0.01697198275862069
F8	-0.016973125884016973
ZFP64	-0.016978193146417447
HOXA9	-0.016978776529338328
KIF1C	-0.016980741354317663
HELLS	-0.01699298115995567
DRG1	-0.016993776926759217
TBC1D24	-0.016994266994266993
E4F1	-0.016996241215884948
RAB18	-0.01700017708517797
RUNX3	-0.01700060716454159
NDUFS4	-0.01700318809776833
FGR	-0.017010309278350514
SERPINB5	-0.017011405374057608
CD3EAP	-0.017019207391198637
GGA1	-0.0170310116929334
TRABD	-0.01703225806451613
DTX1	-0.017036087195457045
NET1	-0.01703962225415726
PCCB	-0.017043121149897332
TSN	-0.017045454545454544
LPIN3	-0.017045454545454544
ABLIM1	-0.017048346055979643
AGPAT3	-0.017048914146539477
PMP22	-0.017049898326294385
CLPTM1	-0.017059301380991064
ERCC5	-0.017059483726150394
SAP18	-0.01706036745406824
MET	-0.017060687301974166
SDHD	-0.017064846416382253
SART3	-0.017066233238520925
COL13A1	-0.017069701280227598
GAMT	-0.017070484581497798
RPRML	-0.017070805043646945
NCOR1	-0.01707317073170732
PABPN1	-0.017078428121372908
TMEM143	-0.01708185053380783
NUMA1	-0.0170837343599615
PHC1	-0.017087931648273408
MITD1	-0.017091769655535105
SNRPA1	-0.01710019267822736
MYO1C	-0.01710097719869707
BMP7	-0.017106200997861726
GTF2H4	-0.017111315547378107
RALGPS2	-0.017111853088480802
MCEE	-0.01711366538952746
LRP3	-0.017115529826327712
ALG11	-0.017118777982617857
SEC63	-0.017119100024455856
RNF130	-0.01712391824709998
PDCD10	-0.017124218537646098
SYTL1	-0.01712747736726205
RUFY3	-0.017129026252094583
UBE2S	-0.017131024096385544
DPYSL3	-0.017131669114047968
DCAKD	-0.017140773158278628
PPID	-0.017145871801635452
TLR5	-0.017152658662092625
PRR12	-0.017154922143045658
CEP192	-0.017154922143045658
REPS1	-0.017154922143045658
HDAC11	-0.01715765619941729
CTDP1	-0.017158176943699734
ACLY	-0.017161925949467662
APEH	-0.01716634429400387
CAPSL	-0.017167381974248927
PDZD4	-0.01716961498439126
TMEM126A	-0.017170045510964006
TGFB1I1	-0.017171476269973767
GOLGA3	-0.017181562861391046
DOCK9	-0.017185821697099892
CD44	-0.01718830169317599
SLC35F5	-0.017188459177409455
CDC42SE1	-0.01718943824206982
SYT5	-0.017192484934420417
ZBTB8OS	-0.017192518420555452
YEATS2	-0.017192872772741483
GPBP1L1	-0.0171940735321017
HCFC1R1	-0.017203107658157604
ATP6V1G1	-0.017207027712370947
NAV1	-0.017218543046357615
PLXNA3	-0.01721879094141868
TM7SF3	-0.017222222222222222
ASB1	-0.017223703096165676
CABIN1	-0.0172244094488189
SULF2	-0.01722506151807685
DPP9	-0.01722740170247264
HOOK1	-0.017227456258411843
GRPEL2	-0.01722767028889478
FKBP11	-0.01723076923076923
SSNA1	-0.01723158492709714
HIRA	-0.017231897341888177
GBF1	-0.01723199709776891
HIPK2	-0.017232190442352104
AVPR1A	-0.017236807212940866
GGT6	-0.017241379310344827
ATP2B1	-0.017241379310344827
ABHD3	-0.017244508985296787
JMJD4	-0.017250126839167934
HEPACAM	-0.017250392054364874
BLZF1	-0.01725304465493911
RNF186	-0.017254901960784313
PRPF6	-0.01725532488541386
STEAP1	-0.017259414225941423
MCFD2	-0.017269736842105265
SLC35C1	-0.01727240014393667
SYDE1	-0.01727623598603198
PCM1	-0.017283152963979972
L3MBTL2	-0.017283152963979972
CRTC3	-0.017286289367748047
TACC1	-0.01728755782809837
VAMP5	-0.01729559748427673
SS18L1	-0.017295889901432025
SLC25A42	-0.01730888110447146
ZFAND6	-0.01730950141110066
PCP4	-0.0173108845150581
PPP1R12A	-0.017316017316017316
LAMP2	-0.017316017316017316
CCDC82	-0.017317380352644837
NMNAT2	-0.017320803390455133
PIK3C3	-0.017331932773109245
RPS10	-0.017335966644722405
XRCC3	-0.01733677609738104
PPP3CC	-0.017339474397182336
SOS1	-0.0173432437583381
SERINC3	-0.017345132743362832
WRNIP1	-0.017345639719923617
LHX1	-0.017346938775510204
BRCC3	-0.017348400445646985
XRCC5	-0.017348400445646985
ANKRD46	-0.01735041349116264
DDOST	-0.017353017353017353
CIZ1	-0.017353227375932534
UBE2W	-0.01735357917570499
ZBTB44	-0.017355371900826446
PTPN23	-0.01735828586927041
NDOR1	-0.017360384856724535
GRHL2	-0.017363490975554032
BCL2L12	-0.017365456821026283
OGFOD2	-0.017365456821026283
TAF1C	-0.017365456821026283
YTHDC2	-0.01737488196411709
VAPA	-0.017376815044037135
CYP2E1	-0.01738989111002763
TSPAN9	-0.017391304347826087
ERF	-0.017393083691426232
IDI1	-0.01739343459088682
OSBPL5	-0.0173982869379015
MUM1	-0.017399868680236377
FBLIM1	-0.017419038272816486
YIPF5	-0.017419354838709676
IRAK1	-0.01741948551752076
GNL2	-0.017420311341734617
NOC2L	-0.017422434367541765
PTPN11	-0.017429193899782137
ANKRD6	-0.01743350107836089
TMEM134	-0.017440825769709914
BRMS1	-0.017440825769709914
RFXANK	-0.017440825769709914
MTMR6	-0.017440825769709914
ZMYM2	-0.01744344508040338
GPAM	-0.017444717444717445
WDR59	-0.017447418738049714
EFEMP2	-0.01746238157161434
ZER1	-0.017470074409576188
KBTBD4	-0.017471736896197326
SEC23A	-0.017474328949738785
AURKAIP1	-0.01747532894736842
NAGLU	-0.01747532894736842
COQ5	-0.01747732893652102
NOTCH2	-0.01747781661737026
LMBRD1	-0.01747997086671522
DARS	-0.01748195669607057
ANAPC1	-0.017486113968319277
SSU72	-0.017495899398578457
CASP8	-0.01749696233292831
CTLA4	-0.01750121536217793
PARVA	-0.017503125558135383
PLAC9	-0.017503217503217504
FIGN	-0.017514440096888392
CRKL	-0.01751549447588251
SAP30L	-0.017518770110833037
NCAPG	-0.017524024872809497
AQP8	-0.01752988047808765
SLC35E3	-0.017532252729077075
PCDHGA9	-0.017534942820838628
ISOC1	-0.017540620384047266
TNFAIP1	-0.017543859649122806
TERF2	-0.017557107796866152
CREBZF	-0.017558187015108206
CRYGD	-0.017563868613138685
AKT2	-0.01756668835393624
KLHL30	-0.017568766637089617
ULK2	-0.017575004438132435
SH3GL1	-0.01757532281205165
FETUB	-0.017576129164111998
EPOR	-0.017576898932831136
PRKCSH	-0.017577068685776097
ZBTB40	-0.017577654707440403
SPIN1	-0.017578772802653398
RBMX2	-0.017581823099810656
EAF1	-0.01758436944937833
IKBKB	-0.017586079229914845
NRBP2	-0.017590441420511117
RPL7L1	-0.01759167492566898
ERCC3	-0.01759167492566898
RUVBL1	-0.01759167492566898
KIF3C	-0.017596782302664656
STEAP3	-0.0176017601760176
SREBF2	-0.01760626000355682
LCE3C	-0.017612076852698992
BRD2	-0.01761252446183953
EML2	-0.017622729724869626
RHOBTB2	-0.017626749045974922
WNT7A	-0.017632850241545893
GAK	-0.017634485215532597
PSMD5	-0.017635047336179693
TUBE1	-0.01763668430335097
ACTL6B	-0.017640863612427594
MCOLN3	-0.017642642642642644
AHI1	-0.017643142476697737
YES1	-0.017648655986967146
TMEM141	-0.017649017649017648
NUMBL	-0.017662801070472793
CRADD	-0.017664023071377072
ARAF	-0.017669105836159202
PRAP1	-0.017671917018824434
DFFB	-0.017673653925195234
PPIH	-0.01767738767493248
EIF5A2	-0.017677974199713332
SPTLC2	-0.017679558011049725
UFM1	-0.017684887459807074
MITF	-0.017693715680292862
BTBD3	-0.01769670569017152
H2AFJ	-0.017699115044247787
THUMPD1	-0.017699115044247787
PCDHB9	-0.017699115044247787
GNA12	-0.017699115044247787
ALPI	-0.017704918032786884
POLH	-0.017707985299031073
BLMH	-0.017718940936863544
PSMA2	-0.017719132893496702
TFB2M	-0.017721986339302196
MYBL2	-0.017724867724867723
SCOC	-0.017728999577880964
COX6A2	-0.017729558084149246
ATP8B2	-0.017732401934443847
ZC3H13	-0.01773356401384083
GAB1	-0.017733990147783252
ALKBH7	-0.017736214124475975
SPINT2	-0.017737789203084834
PRAF2	-0.017744610281923714
AKAP8	-0.017745645744331254
HRC	-0.01776302947491704
AFAP1L2	-0.017768301350390904
TUBG1	-0.017770597738287562
POU6F2	-0.01777221526908636
GSTP1	-0.017777777777777778
FOXH1	-0.01777970511708586
CPNE5	-0.01778003556007112
MAGED2	-0.01779935275080906
NUF2	-0.017809139784946238
PRKAB1	-0.0178130994793094
GNB1	-0.017818574514038878
CMTM8	-0.01782432929070195
BRMS1L	-0.01782711066263034
MOCS1	-0.01783166904422254
DECR1	-0.01783264746227709
PXN	-0.01783904317859315
SCARF2	-0.017839111410299563
CTF1	-0.017839922854387655
MON1B	-0.017842660178426603
LIN9	-0.01784718349135527
COMMD5	-0.01784733662822625
ORM2	-0.017857142857142856
MAN1B1	-0.017857142857142856
PCBD1	-0.017857142857142856
ATXN10	-0.017861975642760486
PPP6C	-0.01786592361907884
ALMS1	-0.01786592361907884
GABBR1	-0.017866811044937737
RNF170	-0.017870079690895917
GALR3	-0.017871649065800164
NUMB	-0.017872102764590895
MSRA	-0.017876489707475622
ATOX1	-0.01788327101284344
TPM2	-0.017888198757763974
MMP16	-0.01789577187807276
CDH6	-0.017897091722595078
PPIL2	-0.017906084414397953
PPP4R1	-0.01790801790801791
RTKN	-0.017914110429447853
E2F3	-0.017915844838921762
SLC16A10	-0.017916207276736495
HHATL	-0.01792196007259528
DUS3L	-0.017926446128257254
CTSA	-0.01792776166622726
TYK2	-0.017930519237952934
FANCC	-0.01793504604944256
HIC1	-0.01794365691727974
GJB4	-0.017946877243359655
CSNK1G2	-0.01794778825235678
PSME3	-0.017947849644429394
DND1	-0.017948717948717947
PADI1	-0.01794949802251293
SF3B4	-0.01795063575168287
CCL1	-0.017965367965367966
SLC2A10	-0.017969888295288974
RAB28	-0.01797279792746114
PFKP	-0.01797698945349952
CD6	-0.017979062357760582
FCHSD2	-0.017981128716396653
FKBP8	-0.017982944011865034
LGALS8	-0.017998163452708906
NIF3L1	-0.018000486499635125
EIF2AK4	-0.018001469507714914
RTN2	-0.01800450112528132
EPHB4	-0.01801075268817204
RNF10	-0.018011527377521614
IMPACT	-0.018020917135961385
REEP3	-0.018020917135961385
SLC35A4	-0.018020917135961385
RAB3GAP1	-0.018020917135961385
RBM28	-0.0180239226609864
KCTD1	-0.01802451333813987
MED25	-0.018026389146998698
JPH2	-0.018039849219170706
UBE2M	-0.01804123711340206
SOAT1	-0.01804123711340206
ECH1	-0.018042646254784037
GSG1	-0.018050541516245487
UCK2	-0.018053855569155446
DISC1	-0.018054886856042368
PLOD2	-0.01805869074492099
ACTR2	-0.018062659846547313
ANXA4	-0.01807044410413476
RAPGEF6	-0.0180752320468979
RPP30	-0.01808136614766449
MRPS25	-0.01808367071524966
NOS3	-0.018084066471163247
CEBPA	-0.01808972503617945
RGS6	-0.018094089264173704
GPC4	-0.018096514745308313
MYL3	-0.018098325229605618
PSMB2	-0.018100984439504603
STIM1	-0.018102824040550327
TTC22	-0.018108108108108107
CDR2L	-0.018113577023498695
ZFYVE27	-0.018114990811236544
CPLX3	-0.018116625778448765
KCNH3	-0.018116936590721933
HMGN3	-0.01811949069539667
WRB	-0.018120805369127517
ARL5A	-0.018120805369127517
YWHAH	-0.018120805369127517
KLHL2	-0.018120805369127517
CERK	-0.01812800591934887
AVPI1	-0.018132975151108125
GATA6	-0.018143332325370427
IMPA2	-0.018150879183210438
SIPA1L1	-0.018150879183210438
PHIP	-0.018156028368794326
OSTF1	-0.018165304268846504
SLC4A7	-0.018165304268846504
PDLIM4	-0.018177290836653388
RASSF4	-0.01818181818181818
GDPD1	-0.018185192057895712
TBL1X	-0.018188636789799362
ADAMTS15	-0.018199867637326273
GTF2E2	-0.018204988166757693
SFTPC	-0.018221734357848518
ALS2	-0.01823092505064146
SEMA3B	-0.01823625476320087
ESPN	-0.0182370820668693
TTPA	-0.01824817518248175
MTA2	-0.01825013419216318
SH2B3	-0.01825221238938053
TSPAN5	-0.01825633383010432
PAF1	-0.01825666726328978
MOSPD1	-0.01825666726328978
CAMK4	-0.01826595226497808
LRRK2	-0.01826608505997819
TAOK2	-0.018281036834924966
PIK3R4	-0.01828241520327159
TMEFF2	-0.018286026200873363
HCFC1	-0.01829121540312876
DNAJC13	-0.01829439909935266
TRIM35	-0.018295403837572513
SGMS2	-0.018296739853626082
SRGAP3	-0.0183060776177691
ZC3H15	-0.01831976313841599
TAF1A	-0.01832111925383078
LYSMD1	-0.018328840970350403
TMEM86A	-0.018334123597281492
SSR2	-0.018344883815735832
IL1RAP	-0.018345563709139426
SLC44A3	-0.01835032437442076
GCK	-0.018351136674883594
SELENBP1	-0.018351214003387916
THRAP3	-0.01835554438018607
NUP160	-0.018356164383561645
MEN1	-0.018357727611014635
SLC38A1	-0.018358729575913346
MBTPS1	-0.018358729575913346
SNPH	-0.018360486164985777
TMEM164	-0.018363489062921956
LIMS2	-0.018363939899833055
SEPHS2	-0.018363939899833055
TPMT	-0.018369050932368493
IL7	-0.01838235294117647
ADAM21	-0.018384766907419567
MTMR4	-0.01838629061049625
RC3H1	-0.01839926402943882
ZBTB38	-0.018399776972400333
ASAH1	-0.01840338224322308
CNOT8	-0.01841254043294352
SLC35B1	-0.018412698412698412
CAMK1G	-0.01841286307053942
ERBB2	-0.018431514275388507
PKHD1	-0.018436984039625758
PRKAR2A	-0.018437651625424552
RAB12	-0.018448182311448725
B2M	-0.01845018450184502
LZTS2	-0.01845018450184502
ITPR1	-0.018451400329489293
KCNK4	-0.018453188602442334
FAS	-0.01845748187211602
NNT	-0.018462571332661968
RUFY2	-0.01847051198963059
EIF5B	-0.018472291562656017
FZD5	-0.018473240967128497
TIMM23	-0.018478521718262537
NR1I3	-0.018487394957983194
SLC19A1	-0.01848821989528796
EFHD1	-0.018488308863512777
DNASE1L1	-0.018498367791077257
SEZ6	-0.018499746578813987
CIB1	-0.018518518518518517
PPM1B	-0.018518518518518517
FURIN	-0.018523563061836012
ROR1	-0.01853597235312598
SYNGR1	-0.018536428110896196
GNG12	-0.018536585365853658
AHCTF1	-0.01853959993494877
CTNS	-0.01853959993494877
RAI14	-0.01855058125154588
NETO1	-0.018554900676708144
